year,month,day,hour,min,wind dir,wind speed,lat,lon,current dir,current speed
2010,10,13,14,50,354.0,5.4,29.237,94.404,,
2010,10,13,15,50,350.0,4.4,29.237,94.404,,
2010,10,13,16,50,341.0,5.6,29.237,94.404,,
2010,10,13,17,50,341.0,4.4,29.237,94.404,,
2010,10,13,18,50,330.0,5.5,29.237,94.404,,
2010,10,13,19,50,312.0,7.2,29.237,94.404,,
2010,10,13,20,50,322.0,7.2,29.237,94.404,,
2010,10,13,21,50,344.0,6.8,29.237,94.404,,
2010,10,13,22,50,360.0,6.2,29.237,94.404,,
2010,10,13,23,50,7.0,7.7,29.237,94.404,,
2010,10,14,0,50,8.0,5.7,29.237,94.404,,
2010,10,14,1,50,20.0,5.5,29.237,94.404,,
2010,10,14,2,50,16.0,3.6,29.237,94.404,,
2010,10,14,3,50,346.0,4.6,29.237,94.404,,
2010,10,14,4,50,348.0,6.8,29.237,94.404,,
2010,10,14,5,50,354.0,10.3,29.237,94.404,,
2010,10,14,6,50,357.0,10.7,29.237,94.404,,
2010,10,14,7,50,354.0,11.3,29.237,94.404,,
2010,10,14,8,50,357.0,11.3,29.237,94.404,,
2010,10,14,9,50,357.0,11.1,29.237,94.404,,
2010,10,14,10,50,2.0,12.1,29.237,94.404,,
2010,10,14,11,50,12.0,10.8,29.237,94.404,,
2010,10,14,12,50,13.0,10.2,29.237,94.404,,
2010,10,14,13,50,25.0,9.9,29.237,94.404,,
2010,10,14,14,50,30.0,8.4,29.237,94.404,,
2010,10,14,15,50,31.0,7.1,29.237,94.404,,
2010,10,14,16,50,29.0,5.9,29.237,94.404,,
2010,10,14,17,50,32.0,4.8,29.237,94.404,,
2010,10,14,18,50,8.0,3.9,29.237,94.404,,
2010,10,14,19,50,352.0,2.2,29.237,94.404,,
2010,10,14,20,50,315.0,2.1,29.237,94.404,,
2010,10,14,21,50,272.0,2.3,29.237,94.404,,
2010,10,14,22,50,275.0,2.5,29.237,94.404,,
2010,10,14,23,50,304.0,3.5,29.237,94.404,,
2010,10,15,0,50,6.0,3.0,29.237,94.404,,
2010,10,15,1,50,17.0,6.0,29.237,94.404,,
2010,10,15,2,50,29.0,5.9,29.237,94.404,,
2010,10,15,3,50,30.0,5.9,29.237,94.404,,
2010,10,15,4,50,42.0,6.3,29.237,94.404,,
2010,10,15,5,50,43.0,5.1,29.237,94.404,,
2010,10,15,6,50,54.0,5.5,29.237,94.404,,
2010,10,15,7,50,52.0,5.0,29.237,94.404,,
2010,10,15,8,50,54.0,4.6,29.237,94.404,,
2010,10,15,9,50,56.0,4.6,29.237,94.404,,
2010,10,15,10,50,50.0,4.5,29.237,94.404,,
2010,10,15,11,50,59.0,4.1,29.237,94.404,,
2010,10,15,12,50,57.0,4.0,29.237,94.404,,
2010,10,15,13,50,60.0,4.0,29.237,94.404,,
2010,10,15,14,50,62.0,4.5,29.237,94.404,,
2010,10,15,15,50,63.0,3.8,29.237,94.404,,
2010,10,15,16,50,82.0,3.0,29.237,94.404,,
2010,10,15,17,50,87.0,2.6,29.237,94.404,,
2010,10,15,18,50,90.0,2.0,29.237,94.404,,
2010,10,15,19,50,123.0,1.1,29.237,94.404,,
2010,10,15,20,50,179.0,0.6,29.237,94.404,,
2010,10,15,21,50,188.0,1.0,29.237,94.404,,
2010,10,15,22,50,207.0,1.8,29.237,94.404,,
2010,10,15,23,50,190.0,3.1,29.237,94.404,,
2010,10,16,0,50,193.0,2.0,29.237,94.404,,
2010,10,16,1,50,201.0,2.0,29.237,94.404,,
2010,10,16,2,50,192.0,2.1,29.237,94.404,,
2010,10,16,3,50,195.0,2.8,29.237,94.404,,
2010,10,16,4,50,196.0,2.3,29.237,94.404,,
2010,10,16,5,50,201.0,2.2,29.237,94.404,,
2010,10,16,6,50,196.0,2.0,29.237,94.404,,
2010,10,16,7,50,201.0,2.1,29.237,94.404,,
2010,10,16,8,50,201.0,2.4,29.237,94.404,,
2010,10,16,9,50,206.0,1.5,29.237,94.404,,
2010,10,16,10,50,178.0,1.2,29.237,94.404,,
2010,10,16,11,50,225.0,0.1,29.237,94.404,,
2010,10,16,12,50,161.0,0.2,29.237,94.404,,
2010,10,16,13,50,180.0,0.0,29.237,94.404,,
2010,10,16,14,50,57.0,1.1,29.237,94.404,,
2010,10,16,15,50,46.0,3.0,29.237,94.404,,
2010,10,16,16,50,30.0,3.9,29.237,94.404,,
2010,10,16,17,50,39.0,2.9,29.237,94.404,,
2010,10,16,18,50,70.0,1.8,29.237,94.404,,
2010,10,16,19,50,71.0,2.0,29.237,94.404,,
2010,10,16,20,50,98.0,3.1,29.237,94.404,,
2010,10,16,21,50,113.0,3.0,29.237,94.404,,
2010,10,16,22,50,115.0,3.2,29.237,94.404,,
2010,10,16,23,50,128.0,3.6,29.237,94.404,,
2010,10,17,0,50,136.0,4.4,29.237,94.404,,
2010,10,17,1,50,139.0,4.3,29.237,94.404,,
2010,10,17,2,50,150.0,4.5,29.237,94.404,,
2010,10,17,3,50,149.0,4.6,29.237,94.404,,
2010,10,17,4,50,165.0,4.4,29.237,94.404,,
2010,10,17,5,50,167.0,4.0,29.237,94.404,,
2010,10,17,6,50,161.0,3.4,29.237,94.404,,
2010,10,17,7,50,178.0,3.2,29.237,94.404,,
2010,10,17,8,50,210.0,3.0,29.237,94.404,,
2010,10,17,9,50,175.0,2.6,29.237,94.404,,
2010,10,17,10,50,159.0,2.9,29.237,94.404,,
2010,10,17,11,50,176.0,2.2,29.237,94.404,,
2010,10,17,12,50,150.0,1.7,29.237,94.404,,
2010,10,17,13,50,139.0,1.8,29.237,94.404,,
2010,10,17,14,50,107.0,2.4,29.237,94.404,,
2010,10,17,15,50,104.0,2.4,29.237,94.404,,
2010,10,17,16,50,100.0,3.8,29.237,94.404,,
2010,10,17,17,50,100.0,3.5,29.237,94.404,,
2010,10,17,18,50,121.0,3.7,29.237,94.404,,
2010,10,17,19,50,128.0,3.8,29.237,94.404,,
2010,10,17,20,50,126.0,4.3,29.237,94.404,,
2010,10,17,21,50,126.0,4.9,29.237,94.404,,
2010,10,17,22,50,138.0,4.8,29.237,94.404,,
2010,10,17,23,50,147.0,4.8,29.237,94.404,,
2010,10,18,0,50,153.0,4.9,29.237,94.404,,
2010,10,18,1,50,167.0,4.6,29.237,94.404,,
2010,10,18,2,50,158.0,4.7,29.237,94.404,,
2010,10,18,3,50,157.0,5.6,29.237,94.404,,
2010,10,18,4,50,173.0,5.3,29.237,94.404,,
2010,10,18,5,50,177.0,5.5,29.237,94.404,,
2010,10,18,6,50,190.0,5.0,29.237,94.404,,
2010,10,18,7,50,184.0,4.4,29.237,94.404,,
2010,10,18,8,50,183.0,4.0,29.237,94.404,,
2010,10,18,9,50,179.0,3.1,29.237,94.404,,
2010,10,18,10,50,195.0,2.9,29.237,94.404,,
2010,10,18,11,50,177.0,2.2,29.237,94.404,,
2010,10,18,12,50,182.0,2.4,29.237,94.404,,
2010,10,18,13,50,178.0,2.1,29.237,94.404,,
2010,10,18,14,50,170.0,2.2,29.237,94.404,,
2010,10,18,15,50,153.0,2.1,29.237,94.404,,
2010,10,18,16,50,132.0,3.2,29.237,94.404,,
2010,10,18,17,50,146.0,3.4,29.237,94.404,,
2010,10,18,18,50,148.0,5.2,29.237,94.404,,
2010,10,18,19,50,155.0,5.7,29.237,94.404,,
2010,10,18,20,50,158.0,4.1,29.237,94.404,,
2010,10,18,22,50,145.0,3.4,29.237,94.404,,
2010,10,18,23,50,163.0,4.4,29.237,94.404,,
2010,10,19,0,50,171.0,5.2,29.237,94.404,,
2010,10,19,1,50,173.0,5.5,29.237,94.404,,
2010,10,19,2,50,178.0,5.6,29.237,94.404,,
2010,10,19,3,50,178.0,5.4,29.237,94.404,,
2010,10,19,4,50,177.0,5.1,29.237,94.404,,
2010,10,19,5,50,185.0,5.3,29.237,94.404,,
2010,10,19,6,50,193.0,5.0,29.237,94.404,,
2010,10,19,7,50,187.0,4.6,29.237,94.404,,
2010,10,19,8,50,193.0,4.3,29.237,94.404,,
2010,10,19,9,50,188.0,3.7,29.237,94.404,,
2010,10,19,10,50,182.0,2.2,29.237,94.404,,
2010,10,19,11,50,192.0,2.1,29.237,94.404,,
2010,10,19,12,50,192.0,1.7,29.237,94.404,,
2010,10,19,13,50,161.0,2.2,29.237,94.404,,
2010,10,19,14,50,181.0,2.1,29.237,94.404,,
2010,10,19,15,50,165.0,1.9,29.237,94.404,,
2010,10,19,16,50,168.0,2.6,29.237,94.404,,
2010,10,19,17,50,175.0,3.0,29.237,94.404,,
2010,10,19,18,50,181.0,3.2,29.237,94.404,,
2010,10,19,19,50,190.0,3.3,29.237,94.404,,
2010,10,19,20,50,180.0,3.5,29.237,94.404,,
2010,10,19,21,50,188.0,3.4,29.237,94.404,,
2010,10,19,22,50,194.0,4.5,29.237,94.404,,
2010,10,19,23,50,184.0,4.6,29.237,94.404,,
2010,10,20,0,50,187.0,4.4,29.237,94.404,,
2010,10,20,1,50,191.0,5.3,29.237,94.404,,
2010,10,20,2,50,181.0,5.6,29.237,94.404,,
2010,10,20,3,50,187.0,5.5,29.237,94.404,,
2010,10,20,4,50,186.0,5.7,29.237,94.404,,
2010,10,20,5,50,191.0,5.9,29.237,94.404,,
2010,10,20,6,50,203.0,5.6,29.237,94.404,,
2010,10,20,7,50,211.0,5.7,29.237,94.404,,
2010,10,20,8,50,230.0,5.3,29.237,94.404,,
2010,10,20,9,50,235.0,5.6,29.237,94.404,,
2010,10,20,10,50,240.0,4.5,29.237,94.404,,
2010,10,20,11,50,240.0,4.3,29.237,94.404,,
2010,10,20,12,50,257.0,3.9,29.237,94.404,,
2010,10,20,13,50,262.0,3.1,29.237,94.404,,
2010,10,20,14,50,283.0,3.3,29.237,94.404,,
2010,10,20,15,50,291.0,3.0,29.237,94.404,,
2010,10,20,16,50,288.0,2.5,29.237,94.404,,
2010,10,20,17,50,261.0,3.0,29.237,94.404,,
2010,10,20,18,50,252.0,3.1,29.237,94.404,,
2010,10,20,19,50,222.0,3.3,29.237,94.404,,
2010,10,20,20,50,193.0,2.9,29.237,94.404,,
2010,10,20,21,50,191.0,4.2,29.237,94.404,,
2010,10,20,22,50,193.0,4.7,29.237,94.404,,
2010,10,20,23,50,194.0,5.2,29.237,94.404,,
2010,10,21,0,50,203.0,6.1,29.237,94.404,,
2010,10,21,1,50,197.0,6.4,29.237,94.404,,
2010,10,21,2,50,201.0,6.4,29.237,94.404,,
2010,10,21,3,50,210.0,6.4,29.237,94.404,,
2010,10,21,4,50,209.0,6.8,29.237,94.404,,
2010,10,21,5,50,208.0,6.0,29.237,94.404,,
2010,10,21,6,50,219.0,6.3,29.237,94.404,,
2010,10,21,7,50,227.0,5.6,29.237,94.404,,
2010,10,21,8,50,240.0,5.5,29.237,94.404,,
2010,10,21,9,50,244.0,4.7,29.237,94.404,,
2010,10,21,10,50,253.0,3.9,29.237,94.404,,
2010,10,21,11,50,302.0,2.5,29.237,94.404,,
2010,10,21,12,50,316.0,2.8,29.237,94.404,,
2010,10,21,13,50,337.0,2.0,29.237,94.404,,
2010,10,21,14,50,355.0,1.0,29.237,94.404,,
2010,10,21,15,50,20.0,0.7,29.237,94.404,,
2010,10,21,16,50,91.0,0.6,29.237,94.404,,
2010,10,21,17,50,112.0,1.0,29.237,94.404,,
2010,10,21,18,50,117.0,1.1,29.237,94.404,,
2010,10,21,19,50,138.0,0.9,29.237,94.404,,
2010,10,21,20,50,130.0,2.0,29.237,94.404,,
2010,10,21,21,50,148.0,2.3,29.237,94.404,,
2010,10,21,22,50,128.0,3.2,29.237,94.404,,
2010,10,21,23,50,152.0,4.4,29.237,94.404,,
2010,10,22,0,50,164.0,5.6,29.237,94.404,,
2010,10,22,1,50,170.0,6.7,29.237,94.404,,
2010,10,22,2,50,168.0,6.7,29.237,94.404,,
2010,10,22,3,50,164.0,6.5,29.237,94.404,,
2010,10,22,4,50,163.0,6.9,29.237,94.404,,
2010,10,22,5,50,164.0,6.6,29.237,94.404,,
2010,10,22,6,50,158.0,7.0,29.237,94.404,,
2010,10,22,7,50,157.0,6.4,29.237,94.404,,
2010,10,22,8,50,151.0,6.7,29.237,94.404,,
2010,10,22,9,50,153.0,6.5,29.237,94.404,,
2010,10,22,10,50,143.0,6.2,29.237,94.404,,
2010,10,22,11,50,146.0,7.1,29.237,94.404,,
2010,10,22,12,50,144.0,7.3,29.237,94.404,,
2010,10,22,13,50,140.0,7.7,29.237,94.404,,
2010,10,22,14,50,150.0,7.3,29.237,94.404,,
2010,10,22,15,50,145.0,5.8,29.237,94.404,,
2010,10,22,16,50,140.0,5.8,29.237,94.404,,
2010,10,22,17,50,136.0,6.4,29.237,94.404,,
2010,10,22,18,50,124.0,8.0,29.237,94.404,,
2010,10,22,19,50,129.0,8.0,29.237,94.404,,
2010,10,22,20,50,130.0,8.2,29.237,94.404,,
2010,10,22,21,50,134.0,7.8,29.237,94.404,,
2010,10,22,22,50,130.0,7.7,29.237,94.404,,
2010,10,22,23,50,127.0,8.0,29.237,94.404,,
2010,10,23,0,50,128.0,8.9,29.237,94.404,,
2010,10,23,1,50,128.0,8.9,29.237,94.404,,
2010,10,23,2,50,132.0,9.5,29.237,94.404,,
2010,10,23,3,50,137.0,9.5,29.237,94.404,,
2010,10,23,4,50,136.0,9.3,29.237,94.404,,
2010,10,23,5,50,142.0,9.4,29.237,94.404,,
2010,10,23,6,50,139.0,9.0,29.237,94.404,,
2010,10,23,7,50,141.0,9.0,29.237,94.404,,
2010,10,23,8,50,144.0,9.1,29.237,94.404,,
2010,10,23,9,50,147.0,7.9,29.237,94.404,,
2010,10,23,10,50,140.0,8.4,29.237,94.404,,
2010,10,23,11,50,139.0,9.1,29.237,94.404,,
2010,10,23,12,50,147.0,8.6,29.237,94.404,,
2010,10,23,13,50,151.0,9.0,29.237,94.404,,
2010,10,23,14,50,148.0,9.0,29.237,94.404,,
2010,10,23,15,50,151.0,8.4,29.237,94.404,,
2010,10,23,16,50,151.0,9.1,29.237,94.404,,
2010,10,23,17,50,149.0,9.4,29.237,94.404,,
2010,10,23,18,50,153.0,8.0,29.237,94.404,,
2010,10,23,19,50,148.0,7.5,29.237,94.404,,
2010,10,23,20,50,148.0,7.5,29.237,94.404,,
2010,10,23,21,50,144.0,7.6,29.237,94.404,,
2010,10,23,22,50,139.0,7.9,29.237,94.404,,
2010,10,23,23,50,147.0,9.3,29.237,94.404,,
2010,10,24,0,50,148.0,9.8,29.237,94.404,,
2010,10,24,1,50,151.0,10.0,29.237,94.404,,
2010,10,24,2,50,151.0,9.5,29.237,94.404,,
2010,10,24,3,50,153.0,9.2,29.237,94.404,,
2010,10,24,4,50,153.0,8.9,29.237,94.404,,
2010,10,24,5,50,155.0,9.0,29.237,94.404,,
2010,10,24,6,50,159.0,9.3,29.237,94.404,,
2010,10,24,7,50,161.0,8.9,29.237,94.404,,
2010,10,24,8,50,168.0,8.9,29.237,94.404,,
2010,10,24,9,50,168.0,7.5,29.237,94.404,,
2010,10,24,10,50,179.0,7.1,29.237,94.404,,
2010,10,24,11,50,169.0,6.0,29.237,94.404,,
2010,10,24,12,50,162.0,5.5,29.237,94.404,,
2010,10,24,13,50,154.0,5.7,29.237,94.404,,
2010,10,24,14,50,155.0,4.6,29.237,94.404,,
2010,10,24,15,50,170.0,3.8,29.237,94.404,,
2010,10,24,16,50,198.0,4.8,29.237,94.404,,
2010,10,24,17,50,208.0,5.3,29.237,94.404,,
2010,10,24,18,50,197.0,5.5,29.237,94.404,,
2010,10,24,19,50,197.0,5.9,29.237,94.404,,
2010,10,24,20,50,196.0,5.0,29.237,94.404,,
2010,10,24,21,50,186.0,5.6,29.237,94.404,,
2010,10,24,22,50,195.0,5.1,29.237,94.404,,
2010,10,24,23,50,183.0,5.9,29.237,94.404,,
2010,10,25,0,50,185.0,5.9,29.237,94.404,,
2010,10,25,1,50,191.0,6.7,29.237,94.404,,
2010,10,25,2,50,184.0,8.0,29.237,94.404,,
2010,10,25,3,50,186.0,8.4,29.237,94.404,,
2010,10,25,4,50,188.0,8.2,29.237,94.404,,
2010,10,25,5,50,196.0,8.5,29.237,94.404,,
2010,10,25,6,50,192.0,8.5,29.237,94.404,,
2010,10,25,7,50,200.0,8.4,29.237,94.404,,
2010,10,25,8,50,199.0,8.8,29.237,94.404,,
2010,10,25,9,50,196.0,9.7,29.237,94.404,,
2010,10,25,10,50,196.0,9.2,29.237,94.404,,
2010,10,25,11,50,191.0,8.3,29.237,94.404,,
2010,10,25,12,50,191.0,8.0,29.237,94.404,,
2010,10,25,13,50,197.0,8.8,29.237,94.404,,
2010,10,25,14,50,193.0,10.4,29.237,94.404,,
2010,10,25,15,50,199.0,9.7,29.237,94.404,,
2010,10,25,16,50,201.0,8.9,29.237,94.404,,
2010,10,25,17,50,201.0,9.5,29.237,94.404,,
2010,10,25,18,50,200.0,10.8,29.237,94.404,,
2010,10,25,19,50,204.0,9.9,29.237,94.404,,
2010,10,25,20,50,201.0,9.2,29.237,94.404,,
2010,10,25,21,50,188.0,9.7,29.237,94.404,,
2010,10,25,22,50,183.0,9.8,29.237,94.404,,
2010,10,25,23,50,181.0,9.8,29.237,94.404,,
2010,10,26,0,50,182.0,10.6,29.237,94.404,,
2010,10,26,1,50,181.0,11.3,29.237,94.404,,
2010,10,26,2,50,185.0,11.7,29.237,94.404,,
2010,10,26,3,50,183.0,12.1,29.237,94.404,,
2010,10,26,4,50,186.0,12.9,29.237,94.404,,
2010,10,26,5,50,185.0,12.5,29.237,94.404,,
2010,10,26,6,50,188.0,11.4,29.237,94.404,,
2010,10,26,7,50,193.0,11.6,29.237,94.404,,
2010,10,26,8,50,195.0,12.0,29.237,94.404,,
2010,10,26,9,50,188.0,11.5,29.237,94.404,,
2010,10,26,10,50,190.0,10.6,29.237,94.404,,
2010,10,26,11,50,194.0,10.5,29.237,94.404,,
2010,10,26,12,50,187.0,10.7,29.237,94.404,,
2010,10,26,13,50,188.0,11.0,29.237,94.404,,
2010,10,26,14,50,189.0,10.4,29.237,94.404,,
2010,10,26,15,50,232.0,6.8,29.237,94.404,,
2010,10,26,16,50,213.0,8.1,29.237,94.404,,
2010,10,26,17,50,201.0,6.6,29.237,94.404,,
2010,10,26,18,50,194.0,5.4,29.237,94.404,,
2010,10,26,19,50,199.0,5.1,29.237,94.404,,
2010,10,26,20,50,180.0,4.8,29.237,94.404,,
2010,10,26,21,50,190.0,5.0,29.237,94.404,,
2010,10,26,22,50,182.0,4.4,29.237,94.404,,
2010,10,26,23,50,187.0,4.3,29.237,94.404,,
2010,10,27,0,50,185.0,4.1,29.237,94.404,,
2010,10,27,1,50,172.0,4.3,29.237,94.404,,
2010,10,27,2,50,169.0,5.5,29.237,94.404,,
2010,10,27,3,50,172.0,5.1,29.237,94.404,,
2010,10,27,4,50,171.0,5.7,29.237,94.404,,
2010,10,27,5,50,178.0,5.4,29.237,94.404,,
2010,10,27,6,50,180.0,6.1,29.237,94.404,,
2010,10,27,7,50,181.0,5.3,29.237,94.404,,
2010,10,27,8,50,183.0,5.9,29.237,94.404,,
2010,10,27,9,50,183.0,4.3,29.237,94.404,,
2010,10,27,10,50,180.0,4.4,29.237,94.404,,
2010,10,27,11,50,173.0,3.7,29.237,94.404,,
2010,10,27,12,50,174.0,3.9,29.237,94.404,,
2010,10,27,13,50,153.0,2.2,29.237,94.404,,
2010,10,27,14,50,153.0,3.2,29.237,94.404,,
2010,10,27,15,50,149.0,2.9,29.237,94.404,,
2010,10,27,16,50,143.0,3.0,29.237,94.404,,
2010,10,27,17,50,147.0,2.6,29.237,94.404,,
2010,10,27,18,50,148.0,2.8,29.237,94.404,,
2010,10,27,19,50,152.0,3.1,29.237,94.404,,
2010,10,27,20,50,153.0,3.8,29.237,94.404,,
2010,10,27,21,50,158.0,3.6,29.237,94.404,,
2010,10,27,22,50,151.0,2.9,29.237,94.404,,
2010,10,27,23,50,151.0,3.6,29.237,94.404,,
2010,10,28,0,50,158.0,3.6,29.237,94.404,,
2010,10,28,1,50,157.0,2.9,29.237,94.404,,
2010,10,28,2,50,152.0,3.3,29.237,94.404,,
2010,10,28,3,50,149.0,3.7,29.237,94.404,,
2010,10,28,4,50,153.0,2.5,29.237,94.404,,
2010,10,28,5,50,159.0,0.9,29.237,94.404,,
2010,10,28,6,50,192.0,0.2,29.237,94.404,,
2010,10,28,7,50,359.0,0.2,29.237,94.404,,
2010,10,28,8,50,347.0,2.2,29.237,94.404,,
2010,10,28,9,50,356.0,12.9,29.237,94.404,,
2010,10,28,10,50,9.0,13.4,29.237,94.404,,
2010,10,28,11,50,13.0,13.8,29.237,94.404,,
2010,10,28,12,50,17.0,14.4,29.237,94.404,,
2010,10,28,13,50,21.0,15.0,29.237,94.404,,
2010,10,28,14,50,25.0,15.0,29.237,94.404,,
2010,10,28,15,50,32.0,14.8,29.237,94.404,,
2010,10,28,16,50,25.0,11.9,29.237,94.404,,
2010,10,28,17,50,18.0,11.0,29.237,94.404,,
2010,10,28,18,50,17.0,10.4,29.237,94.404,,
2010,10,28,19,50,3.0,9.8,29.237,94.404,,
2010,10,28,20,50,14.0,9.9,29.237,94.404,,
2010,10,28,21,50,10.0,9.0,29.237,94.404,,
2010,10,28,22,50,1.0,8.5,29.237,94.404,,
2010,10,28,23,50,360.0,10.4,29.237,94.404,,
2010,10,29,0,50,5.0,11.8,29.237,94.404,,
2010,10,29,1,50,4.0,12.1,29.237,94.404,,
2010,10,29,2,50,9.0,12.7,29.237,94.404,,
2010,10,29,3,50,11.0,12.6,29.237,94.404,,
2010,10,29,4,50,9.0,12.4,29.237,94.404,,
2010,10,29,5,50,12.0,12.5,29.237,94.404,,
2010,10,29,6,50,10.0,13.2,29.237,94.404,,
2010,10,29,7,50,16.0,12.7,29.237,94.404,,
2010,10,29,8,50,21.0,11.1,29.237,94.404,,
2010,10,29,9,50,20.0,10.4,29.237,94.404,,
2010,10,29,10,50,25.0,9.8,29.237,94.404,,
2010,10,29,11,50,27.0,9.4,29.237,94.404,,
2010,10,29,12,50,32.0,8.6,29.237,94.404,,
2010,10,29,13,50,52.0,9.2,29.237,94.404,,
2010,10,29,14,50,49.0,7.7,29.237,94.404,,
2010,10,29,15,50,53.0,7.9,29.237,94.404,,
2010,10,29,16,50,48.0,7.2,29.237,94.404,,
2010,10,29,17,50,42.0,6.5,29.237,94.404,,
2010,10,29,18,50,30.0,5.8,29.237,94.404,,
2010,10,29,19,50,28.0,4.7,29.237,94.404,,
2010,10,29,20,50,17.0,3.4,29.237,94.404,,
2010,10,29,21,50,348.0,2.4,29.237,94.404,,
2010,10,29,22,50,311.0,2.0,29.237,94.404,,
2010,10,29,23,50,3.0,1.8,29.237,94.404,,
2010,10,30,0,50,93.0,2.1,29.237,94.404,,
2010,10,30,1,50,33.0,2.0,29.237,94.404,,
2010,10,30,2,50,34.0,1.6,29.237,94.404,,
2010,10,30,3,50,33.0,2.7,29.237,94.404,,
2010,10,30,4,50,23.0,4.1,29.237,94.404,,
2010,10,30,5,50,19.0,3.1,29.237,94.404,,
2010,10,30,6,50,15.0,3.0,29.237,94.404,,
2010,10,30,7,50,2.0,0.4,29.237,94.404,,
2010,10,30,8,50,101.0,1.8,29.237,94.404,,
2010,10,30,9,50,77.0,1.6,29.237,94.404,,
2010,10,30,10,50,111.0,4.1,29.237,94.404,,
2010,10,30,11,50,89.0,4.7,29.237,94.404,,
2010,10,30,12,50,91.0,4.9,29.237,94.404,,
2010,10,30,13,50,103.0,4.6,29.237,94.404,,
2010,10,30,14,50,107.0,4.4,29.237,94.404,,
2010,10,30,15,50,153.0,3.0,29.237,94.404,,
2010,10,30,16,50,134.0,3.6,29.237,94.404,,
2010,10,30,17,50,131.0,3.5,29.237,94.404,,
2010,10,30,18,50,201.0,2.1,29.237,94.404,,
2010,10,30,19,50,169.0,2.9,29.237,94.404,,
2010,10,30,20,50,178.0,2.4,29.237,94.404,,
2010,10,30,21,50,180.0,3.5,29.237,94.404,,
2010,10,30,22,50,161.0,4.7,29.237,94.404,,
2010,10,30,23,50,166.0,4.6,29.237,94.404,,
2010,10,31,0,50,166.0,5.6,29.237,94.404,,
2010,10,31,1,50,171.0,5.5,29.237,94.404,,
2010,10,31,2,50,167.0,5.8,29.237,94.404,,
2010,10,31,3,50,174.0,5.9,29.237,94.404,,
2010,10,31,4,50,177.0,6.2,29.237,94.404,,
2010,10,31,5,50,195.0,5.7,29.237,94.404,,
2010,10,31,6,50,192.0,6.0,29.237,94.404,,
2010,10,31,7,50,196.0,5.7,29.237,94.404,,
2010,10,31,8,50,210.0,6.3,29.237,94.404,,
2010,10,31,9,50,215.0,7.1,29.237,94.404,,
2010,10,31,10,50,217.0,5.8,29.237,94.404,,
2010,10,31,11,50,234.0,5.3,29.237,94.404,,
2010,10,31,12,50,225.0,4.6,29.237,94.404,,
2010,10,31,13,50,229.0,3.6,29.237,94.404,,
2010,10,31,14,50,242.0,2.9,29.237,94.404,,
2010,10,31,15,50,220.0,3.3,29.237,94.404,,
2010,10,31,16,50,360.0,2.2,29.237,94.404,,
2010,10,31,17,50,18.0,1.6,29.237,94.404,,
2010,10,31,18,50,24.0,1.8,29.237,94.404,,
2010,10,31,19,50,37.0,0.6,29.237,94.404,,
2010,10,31,20,50,195.0,3.5,29.237,94.404,,
2010,10,31,21,50,188.0,3.5,29.237,94.404,,
2010,10,31,22,50,164.0,2.6,29.237,94.404,,
2010,10,31,23,50,150.0,4.1,29.237,94.404,,
2010,11,1,0,50,138.0,5.2,29.237,94.404,,
2010,11,1,1,50,131.0,4.6,29.237,94.404,,
2010,11,1,2,50,135.0,3.9,29.237,94.404,,
2010,11,1,3,50,154.0,4.2,29.237,94.404,,
2010,11,1,4,50,159.0,6.5,29.237,94.404,,
2010,11,1,5,50,167.0,6.3,29.237,94.404,,
2010,11,1,6,50,173.0,5.9,29.237,94.404,,
2010,11,1,7,50,178.0,6.6,29.237,94.404,,
2010,11,1,8,50,174.0,6.4,29.237,94.404,,
2010,11,1,9,50,175.0,6.3,29.237,94.404,,
2010,11,1,10,50,175.0,5.5,29.237,94.404,,
2010,11,1,11,50,183.0,5.5,29.237,94.404,,
2010,11,1,12,50,179.0,4.4,29.237,94.404,,
2010,11,1,13,50,174.0,6.4,29.237,94.404,,
2010,11,1,14,50,176.0,4.2,29.237,94.404,,
2010,11,1,15,50,285.0,2.7,29.237,94.404,,
2010,11,1,16,50,246.0,6.4,29.237,94.404,,
2010,11,1,17,50,253.0,6.9,29.237,94.404,,
2010,11,1,18,50,195.0,1.3,29.237,94.404,,
2010,11,1,19,50,308.0,5.6,29.237,94.404,,
2010,11,1,20,50,251.0,1.3,29.237,94.404,,
2010,11,1,21,50,127.0,3.3,29.237,94.404,,
2010,11,1,22,50,211.0,7.3,29.237,94.404,,
2010,11,1,23,50,146.0,3.8,29.237,94.404,,
2010,11,2,0,50,143.0,5.0,29.237,94.404,,
2010,11,2,1,50,140.0,5.7,29.237,94.404,,
2010,11,2,2,50,136.0,4.9,29.237,94.404,,
2010,11,2,3,50,150.0,3.6,29.237,94.404,,
2010,11,2,4,50,175.0,6.7,29.237,94.404,,
2010,11,2,5,50,175.0,6.7,29.237,94.404,,
2010,11,2,6,50,181.0,7.0,29.237,94.404,,
2010,11,2,7,50,25.0,12.4,29.237,94.404,,
2010,11,2,8,50,35.0,11.5,29.237,94.404,,
2010,11,2,9,50,49.0,8.1,29.237,94.404,,
2010,11,2,10,50,52.0,5.7,29.237,94.404,,
2010,11,2,11,50,9.0,5.5,29.237,94.404,,
2010,11,2,12,50,4.0,11.5,29.237,94.404,,
2010,11,2,13,50,18.0,11.4,29.237,94.404,,
2010,11,2,14,50,64.0,9.5,29.237,94.404,,
2010,11,2,15,50,64.0,5.7,29.237,94.404,,
