year,month,day,hour,min,wind dir,wind speed,lat,lon
2010,11,9,2,50,81.0,2.9,22.14,94.112
2010,11,9,3,50,79.0,3.0,22.14,94.112
2010,11,9,4,50,137.0,1.8,22.14,94.112
2010,11,9,5,50,182.0,2.9,22.14,94.112
2010,11,9,6,50,167.0,3.9,22.14,94.112
2010,11,9,7,50,159.0,5.0,22.14,94.112
2010,11,9,8,50,155.0,4.9,22.14,94.112
2010,11,9,9,50,166.0,4.0,22.14,94.112
2010,11,9,10,50,165.0,4.7,22.14,94.112
2010,11,9,11,50,159.0,5.3,22.14,94.112
2010,11,9,12,50,163.0,4.9,22.14,94.112
2010,11,9,13,50,160.0,4.2,22.14,94.112
2010,11,9,14,50,141.0,5.2,22.14,94.112
2010,11,9,15,50,169.0,5.7,22.14,94.112
2010,11,9,16,50,177.0,4.5,22.14,94.112
2010,11,9,17,50,137.0,5.2,22.14,94.112
2010,11,9,18,50,140.0,5.1,22.14,94.112
2010,11,9,19,50,156.0,4.8,22.14,94.112
2010,11,9,20,50,152.0,4.2,22.14,94.112
2010,11,9,21,50,147.0,4.6,22.14,94.112
2010,11,9,22,50,140.0,4.8,22.14,94.112
2010,11,9,23,50,143.0,4.5,22.14,94.112
2010,11,10,0,50,149.0,5.1,22.14,94.112
2010,11,10,1,50,148.0,5.4,22.14,94.112
2010,11,10,2,50,140.0,5.5,22.14,94.112
2010,11,10,3,50,138.0,6.4,22.14,94.112
2010,11,10,4,50,137.0,6.6,22.14,94.112
2010,11,10,5,50,132.0,8.5,22.14,94.112
2010,11,10,6,50,134.0,7.5,22.14,94.112
2010,11,10,7,50,139.0,7.2,22.14,94.112
2010,11,10,8,50,134.0,6.8,22.14,94.112
2010,11,10,9,50,121.0,6.3,22.14,94.112
2010,11,10,10,50,122.0,5.4,22.14,94.112
2010,11,10,11,50,111.0,5.3,22.14,94.112
2010,11,10,12,50,139.0,5.9,22.14,94.112
2010,11,10,13,50,138.0,5.3,22.14,94.112
2010,11,10,14,50,141.0,5.5,22.14,94.112
2010,11,10,15,50,143.0,6.0,22.14,94.112
2010,11,10,16,50,136.0,5.9,22.14,94.112
2010,11,10,17,50,139.0,6.3,22.14,94.112
2010,11,10,18,50,140.0,5.7,22.14,94.112
2010,11,10,19,50,130.0,5.4,22.14,94.112
2010,11,10,20,50,124.0,5.9,22.14,94.112
2010,11,10,21,50,124.0,5.4,22.14,94.112
2010,11,10,22,50,126.0,5.8,22.14,94.112
2010,11,10,23,50,125.0,3.9,22.14,94.112
2010,11,11,0,50,127.0,4.9,22.14,94.112
2010,11,11,1,50,115.0,4.9,22.14,94.112
2010,11,11,2,50,136.0,7.0,22.14,94.112
2010,11,11,3,50,137.0,6.5,22.14,94.112
2010,11,11,4,50,129.0,6.9,22.14,94.112
2010,11,11,5,50,122.0,7.7,22.14,94.112
2010,11,11,6,50,110.0,7.8,22.14,94.112
2010,11,11,7,50,100.0,8.6,22.14,94.112
2010,11,11,8,50,104.0,8.7,22.14,94.112
2010,11,11,9,50,98.0,8.9,22.14,94.112
2010,11,11,10,50,,9.1,22.14,94.112
2010,11,11,11,50,104.0,8.3,22.14,94.112
2010,11,11,12,50,110.0,7.2,22.14,94.112
2010,11,11,13,50,115.0,7.3,22.14,94.112
2010,11,11,14,50,117.0,7.7,22.14,94.112
2010,11,11,15,50,116.0,7.0,22.14,94.112
2010,11,11,16,50,126.0,6.6,22.14,94.112
2010,11,11,17,50,130.0,6.6,22.14,94.112
2010,11,11,18,50,123.0,6.8,22.14,94.112
2010,11,11,19,50,124.0,6.5,22.14,94.112
2010,11,11,20,50,121.0,5.9,22.14,94.112
2010,11,11,21,50,112.0,6.2,22.14,94.112
2010,11,11,22,50,113.0,6.3,22.14,94.112
2010,11,11,23,50,107.0,7.6,22.14,94.112
2010,11,12,0,50,111.0,7.4,22.14,94.112
2010,11,12,1,50,101.0,6.4,22.14,94.112
2010,11,12,2,50,,6.7,22.14,94.112
2010,11,12,3,50,94.0,6.5,22.14,94.112
2010,11,12,4,50,84.0,8.4,22.14,94.112
2010,11,12,5,50,103.0,6.5,22.14,94.112
2010,11,12,6,50,101.0,6.6,22.14,94.112
2010,11,12,7,50,105.0,7.9,22.14,94.112
2010,11,12,8,50,104.0,7.7,22.14,94.112
2010,11,12,9,50,104.0,8.2,22.14,94.112
2010,11,12,10,50,113.0,8.5,22.14,94.112
2010,11,12,11,50,112.0,7.2,22.14,94.112
2010,11,12,12,50,117.0,7.2,22.14,94.112
2010,11,12,13,50,114.0,7.1,22.14,94.112
2010,11,12,14,50,119.0,7.6,22.14,94.112
2010,11,12,15,50,122.0,7.8,22.14,94.112
2010,11,12,16,50,116.0,7.5,22.14,94.112
2010,11,12,17,50,126.0,8.3,22.14,94.112
2010,11,12,18,50,136.0,6.6,22.14,94.112
2010,11,12,19,50,137.0,7.4,22.14,94.112
2010,11,12,20,50,133.0,6.3,22.14,94.112
2010,11,12,21,50,119.0,6.5,22.14,94.112
2010,11,12,22,50,135.0,7.1,22.14,94.112
2010,11,12,23,50,117.0,7.0,22.14,94.112
2010,11,13,0,50,119.0,7.2,22.14,94.112
2010,11,13,1,50,117.0,7.3,22.14,94.112
2010,11,13,2,50,112.0,6.9,22.14,94.112
2010,11,13,3,50,116.0,6.5,22.14,94.112
2010,11,13,4,50,117.0,5.7,22.14,94.112
2010,11,13,5,50,116.0,5.0,22.14,94.112
2010,11,13,6,50,120.0,5.2,22.14,94.112
2010,11,13,7,50,125.0,5.0,22.14,94.112
2010,11,13,8,50,109.0,4.7,22.14,94.112
2010,11,13,9,50,119.0,3.7,22.14,94.112
2010,11,13,10,50,113.0,3.8,22.14,94.112
2010,11,13,11,50,116.0,4.0,22.14,94.112
2010,11,13,12,50,123.0,4.4,22.14,94.112
2010,11,13,13,50,130.0,4.1,22.14,94.112
2010,11,13,14,50,128.0,3.2,22.14,94.112
2010,11,13,15,50,147.0,2.3,22.14,94.112
2010,11,13,16,50,140.0,2.1,22.14,94.112
2010,11,13,17,50,193.0,0.8,22.14,94.112
2010,11,13,18,50,177.0,0.3,22.14,94.112
2010,11,13,19,50,340.0,0.2,22.14,94.112
2010,11,13,20,50,350.0,0.7,22.14,94.112
2010,11,13,21,50,355.0,1.5,22.14,94.112
2010,11,13,22,50,333.0,2.1,22.14,94.112
2010,11,13,23,50,333.0,2.3,22.14,94.112
2010,11,14,0,50,14.0,5.5,22.14,94.112
2010,11,14,1,50,54.0,7.6,22.14,94.112
2010,11,14,2,50,82.0,5.9,22.14,94.112
2010,11,14,3,50,107.0,4.0,22.14,94.112
2010,11,14,4,50,124.0,4.9,22.14,94.112
2010,11,14,5,50,135.0,4.7,22.14,94.112
2010,11,14,6,50,163.0,4.4,22.14,94.112
2010,11,14,7,50,152.0,2.6,22.14,94.112
2010,11,14,8,50,162.0,2.7,22.14,94.112
2010,11,14,9,50,143.0,3.3,22.14,94.112
2010,11,14,10,50,165.0,4.2,22.14,94.112
2010,11,14,11,50,170.0,4.4,22.14,94.112
2010,11,14,12,50,173.0,4.7,22.14,94.112
2010,11,14,13,50,179.0,4.3,22.14,94.112
2010,11,14,14,50,178.0,4.3,22.14,94.112
2010,11,14,15,50,166.0,4.9,22.14,94.112
2010,11,14,16,50,162.0,5.5,22.14,94.112
2010,11,14,17,50,173.0,5.5,22.14,94.112
2010,11,14,18,50,160.0,4.7,22.14,94.112
2010,11,14,19,50,165.0,5.1,22.14,94.112
2010,11,14,20,50,155.0,5.2,22.14,94.112
2010,11,14,21,50,171.0,5.4,22.14,94.112
2010,11,14,22,50,158.0,5.6,22.14,94.112
2010,11,14,23,50,158.0,5.7,22.14,94.112
2010,11,15,0,50,153.0,6.0,22.14,94.112
2010,11,15,1,50,156.0,6.5,22.14,94.112
2010,11,15,2,50,143.0,7.0,22.14,94.112
2010,11,15,3,50,146.0,7.0,22.14,94.112
2010,11,15,4,50,150.0,7.7,22.14,94.112
2010,11,15,5,50,153.0,6.7,22.14,94.112
2010,11,15,6,50,149.0,7.2,22.14,94.112
2010,11,15,7,50,156.0,7.9,22.14,94.112
2010,11,15,8,50,153.0,9.5,22.14,94.112
2010,11,15,9,50,158.0,9.7,22.14,94.112
2010,11,15,10,50,153.0,8.7,22.14,94.112
2010,11,15,11,50,156.0,8.8,22.14,94.112
2010,11,15,12,50,154.0,9.0,22.14,94.112
2010,11,15,13,50,154.0,8.4,22.14,94.112
2010,11,15,14,50,162.0,9.5,22.14,94.112
2010,11,15,15,50,163.0,9.5,22.14,94.112
2010,11,15,16,50,161.0,8.8,22.14,94.112
2010,11,15,17,50,173.0,9.0,22.14,94.112
2010,11,15,18,50,179.0,9.6,22.14,94.112
2010,11,15,19,50,177.0,8.9,22.14,94.112
2010,11,15,20,50,172.0,9.1,22.14,94.112
2010,11,15,21,50,180.0,8.9,22.14,94.112
2010,11,15,22,50,169.0,8.9,22.14,94.112
2010,11,15,23,50,165.0,9.4,22.14,94.112
2010,11,16,0,50,163.0,9.9,22.14,94.112
2010,11,16,1,50,161.0,9.2,22.14,94.112
2010,11,16,2,50,158.0,10.3,22.14,94.112
2010,11,16,3,50,164.0,10.6,22.14,94.112
2010,11,16,4,50,175.0,11.2,22.14,94.112
2010,11,16,5,50,171.0,7.3,22.14,94.112
2010,11,16,6,50,168.0,7.1,22.14,94.112
2010,11,16,7,50,170.0,6.9,22.14,94.112
2010,11,16,8,50,180.0,8.0,22.14,94.112
2010,11,16,9,50,181.0,6.8,22.14,94.112
2010,11,16,10,50,199.0,3.5,22.14,94.112
2010,11,16,11,50,175.0,2.5,22.14,94.112
2010,11,16,12,50,175.0,2.0,22.14,94.112
2010,11,16,13,50,86.0,0.5,22.14,94.112
2010,11,16,14,50,101.0,1.9,22.14,94.112
2010,11,16,15,50,114.0,3.1,22.14,94.112
2010,11,16,16,50,113.0,2.3,22.14,94.112
2010,11,16,17,50,125.0,2.8,22.14,94.112
2010,11,16,18,50,123.0,1.3,22.14,94.112
2010,11,16,19,50,87.0,1.0,22.14,94.112
2010,11,16,20,50,55.0,1.1,22.14,94.112
2010,11,16,21,50,45.0,3.8,22.14,94.112
2010,11,16,22,50,53.0,4.0,22.14,94.112
2010,11,16,23,50,43.0,4.8,22.14,94.112
2010,11,17,0,50,37.0,8.7,22.14,94.112
2010,11,17,1,50,43.0,10.2,22.14,94.112
2010,11,17,2,50,44.0,10.5,22.14,94.112
2010,11,17,3,50,41.0,10.6,22.14,94.112
2010,11,17,4,50,49.0,9.6,22.14,94.112
2010,11,17,5,50,52.0,9.6,22.14,94.112
2010,11,17,6,50,53.0,9.5,22.14,94.112
2010,11,17,7,50,44.0,9.8,22.14,94.112
2010,11,17,8,50,63.0,9.4,22.14,94.112
2010,11,17,9,50,62.0,9.3,22.14,94.112
2010,11,17,10,50,70.0,8.9,22.14,94.112
2010,11,17,11,50,79.0,8.0,22.14,94.112
2010,11,17,12,50,92.0,7.6,22.14,94.112
2010,11,17,13,50,89.0,7.0,22.14,94.112
2010,11,17,14,50,94.0,6.9,22.14,94.112
2010,11,17,15,50,94.0,6.5,22.14,94.112
2010,11,17,16,50,116.0,6.7,22.14,94.112
2010,11,17,17,50,121.0,6.9,22.14,94.112
2010,11,17,18,50,114.0,5.7,22.14,94.112
2010,11,17,19,50,103.0,3.7,22.14,94.112
2010,11,17,20,50,104.0,4.1,22.14,94.112
2010,11,17,21,50,97.0,3.8,22.14,94.112
2010,11,17,22,50,92.0,4.0,22.14,94.112
2010,11,17,23,50,79.0,3.7,22.14,94.112
2010,11,18,0,50,65.0,4.5,22.14,94.112
2010,11,18,1,50,55.0,6.1,22.14,94.112
2010,11,18,2,50,66.0,5.5,22.14,94.112
2010,11,18,3,50,65.0,6.0,22.14,94.112
2010,11,18,4,50,57.0,6.0,22.14,94.112
2010,11,18,5,50,68.0,6.0,22.14,94.112
2010,11,18,6,50,74.0,5.1,22.14,94.112
2010,11,18,7,50,66.0,5.1,22.14,94.112
2010,11,18,8,50,65.0,5.2,22.14,94.112
2010,11,18,9,50,76.0,4.8,22.14,94.112
2010,11,18,10,50,58.0,4.7,22.14,94.112
2010,11,18,11,50,56.0,5.6,22.14,94.112
2010,11,18,12,50,50.0,6.2,22.14,94.112
2010,11,18,13,50,55.0,5.8,22.14,94.112
2010,11,18,14,50,40.0,5.9,22.14,94.112
2010,11,18,15,50,43.0,5.2,22.14,94.112
2010,11,18,16,50,19.0,5.8,22.14,94.112
2010,11,18,17,50,352.0,10.1,22.14,94.112
2010,11,18,18,50,14.0,10.8,22.14,94.112
2010,11,18,19,50,29.0,11.2,22.14,94.112
2010,11,18,20,50,24.0,10.1,22.14,94.112
2010,11,18,21,50,30.0,10.8,22.14,94.112
2010,11,18,22,50,35.0,10.3,22.14,94.112
2010,11,18,23,50,30.0,10.7,22.14,94.112
2010,11,19,0,50,32.0,10.4,22.14,94.112
2010,11,19,1,50,37.0,10.5,22.14,94.112
2010,11,19,2,50,38.0,10.2,22.14,94.112
2010,11,19,3,50,45.0,10.5,22.14,94.112
2010,11,19,4,50,43.0,10.0,22.14,94.112
2010,11,19,5,50,50.0,8.9,22.14,94.112
2010,11,19,6,50,45.0,8.5,22.14,94.112
2010,11,19,7,50,46.0,8.6,22.14,94.112
2010,11,19,8,50,52.0,8.1,22.14,94.112
2010,11,19,9,50,51.0,7.9,22.14,94.112
2010,11,19,10,50,59.0,7.5,22.14,94.112
2010,11,19,11,50,56.0,6.8,22.14,94.112
2010,11,19,12,50,53.0,6.0,22.14,94.112
2010,11,19,13,50,54.0,5.7,22.14,94.112
2010,11,19,14,50,52.0,6.2,22.14,94.112
2010,11,19,15,50,61.0,5.6,22.14,94.112
2010,11,19,16,50,56.0,5.9,22.14,94.112
2010,11,19,17,50,56.0,5.8,22.14,94.112
2010,11,19,18,50,62.0,5.9,22.14,94.112
2010,11,19,19,50,59.0,5.9,22.14,94.112
2010,11,19,20,50,66.0,6.3,22.14,94.112
2010,11,19,21,50,78.0,6.4,22.14,94.112
2010,11,19,22,50,77.0,6.4,22.14,94.112
2010,11,19,23,50,88.0,5.9,22.14,94.112
2010,11,20,0,50,86.0,5.5,22.14,94.112
2010,11,20,1,50,90.0,5.9,22.14,94.112
2010,11,20,2,50,92.0,6.3,22.14,94.112
2010,11,20,3,50,105.0,6.7,22.14,94.112
2010,11,20,4,50,106.0,6.6,22.14,94.112
2010,11,20,5,50,108.0,6.4,22.14,94.112
2010,11,20,6,50,113.0,5.6,22.14,94.112
2010,11,20,7,50,112.0,5.7,22.14,94.112
2010,11,20,8,50,107.0,6.3,22.14,94.112
2010,11,20,9,50,,5.8,22.14,94.112
2010,11,20,10,50,93.0,6.3,22.14,94.112
2010,11,20,11,50,97.0,6.1,22.14,94.112
2010,11,20,12,50,94.0,6.5,22.14,94.112
2010,11,20,13,50,102.0,6.8,22.14,94.112
2010,11,20,14,50,,6.9,22.14,94.112
2010,11,20,15,50,98.0,7.3,22.14,94.112
2010,11,20,16,50,106.0,6.6,22.14,94.112
2010,11,20,17,50,117.0,6.3,22.14,94.112
2010,11,20,18,50,117.0,6.1,22.14,94.112
2010,11,20,19,50,,5.5,22.14,94.112
2010,11,20,20,50,112.0,5.5,22.14,94.112
2010,11,20,21,50,105.0,4.8,22.14,94.112
2010,11,20,22,50,100.0,6.0,22.14,94.112
2010,11,20,23,50,105.0,6.0,22.14,94.112
2010,11,21,0,50,103.0,6.0,22.14,94.112
2010,11,21,1,50,106.0,6.6,22.14,94.112
2010,11,21,2,50,105.0,6.8,22.14,94.112
2010,11,21,3,50,104.0,7.4,22.14,94.112
2010,11,21,4,50,,7.2,22.14,94.112
2010,11,21,5,50,93.0,7.2,22.14,94.112
2010,11,21,6,50,93.0,7.2,22.14,94.112
2010,11,21,7,50,93.0,7.2,22.14,94.112
2010,11,21,8,50,90.0,7.5,22.14,94.112
2010,11,21,9,50,100.0,7.4,22.14,94.112
2010,11,21,10,50,107.0,7.5,22.14,94.112
2010,11,21,11,50,108.0,7.6,22.14,94.112
2010,11,21,12,50,125.0,6.7,22.14,94.112
2010,11,21,13,50,130.0,6.7,22.14,94.112
2010,11,21,14,50,129.0,6.6,22.14,94.112
2010,11,21,15,50,127.0,6.4,22.14,94.112
2010,11,21,16,50,130.0,6.2,22.14,94.112
2010,11,21,17,50,137.0,6.0,22.14,94.112
2010,11,21,18,50,135.0,6.4,22.14,94.112
2010,11,21,19,50,141.0,6.5,22.14,94.112
2010,11,21,20,50,132.0,6.9,22.14,94.112
2010,11,21,21,50,121.0,7.2,22.14,94.112
2010,11,21,22,50,121.0,7.0,22.14,94.112
2010,11,21,23,50,128.0,6.4,22.14,94.112
2010,11,22,0,50,118.0,6.2,22.14,94.112
2010,11,22,1,50,119.0,7.0,22.14,94.112
2010,11,22,2,50,108.0,6.8,22.14,94.112
2010,11,22,3,50,106.0,7.1,22.14,94.112
2010,11,22,4,50,106.0,7.0,22.14,94.112
2010,11,22,5,50,113.0,7.1,22.14,94.112
2010,11,22,6,50,110.0,8.2,22.14,94.112
2010,11,22,7,50,111.0,8.2,22.14,94.112
2010,11,22,8,50,123.0,8.4,22.14,94.112
2010,11,22,9,50,123.0,8.2,22.14,94.112
2010,11,22,10,50,125.0,7.3,22.14,94.112
2010,11,22,11,50,122.0,7.6,22.14,94.112
2010,11,22,12,50,127.0,7.7,22.14,94.112
2010,11,22,13,50,126.0,7.8,22.14,94.112
2010,11,22,14,50,131.0,7.2,22.14,94.112
2010,11,22,15,50,135.0,7.2,22.14,94.112
2010,11,22,16,50,142.0,8.6,22.14,94.112
2010,11,22,17,50,145.0,9.5,22.14,94.112
2010,11,22,18,50,138.0,9.0,22.14,94.112
2010,11,22,19,50,139.0,8.2,22.14,94.112
2010,11,22,20,50,138.0,7.2,22.14,94.112
2010,11,22,21,50,133.0,7.3,22.14,94.112
2010,11,22,22,50,126.0,7.4,22.14,94.112
2010,11,22,23,50,122.0,7.9,22.14,94.112
2010,11,23,0,50,115.0,7.1,22.14,94.112
2010,11,23,1,50,113.0,8.4,22.14,94.112
2010,11,23,2,50,111.0,7.7,22.14,94.112
2010,11,23,3,50,114.0,8.4,22.14,94.112
2010,11,23,4,50,114.0,7.7,22.14,94.112
2010,11,23,5,50,117.0,7.5,22.14,94.112
2010,11,23,6,50,110.0,7.1,22.14,94.112
2010,11,23,7,50,114.0,8.4,22.14,94.112
2010,11,23,8,50,108.0,7.6,22.14,94.112
2010,11,23,9,50,112.0,8.1,22.14,94.112
2010,11,23,10,50,112.0,8.7,22.14,94.112
2010,11,23,11,50,113.0,8.7,22.14,94.112
2010,11,23,12,50,120.0,8.0,22.14,94.112
2010,11,23,13,50,124.0,8.7,22.14,94.112
2010,11,23,14,50,122.0,8.5,22.14,94.112
2010,11,23,15,50,129.0,8.0,22.14,94.112
2010,11,23,16,50,128.0,7.5,22.14,94.112
2010,11,23,17,50,125.0,6.4,22.14,94.112
2010,11,23,18,50,120.0,6.5,22.14,94.112
2010,11,23,19,50,115.0,6.5,22.14,94.112
2010,11,23,20,50,119.0,7.4,22.14,94.112
2010,11,23,21,50,110.0,7.6,22.14,94.112
2010,11,23,22,50,118.0,7.3,22.14,94.112
2010,11,23,23,50,112.0,7.1,22.14,94.112
2010,11,24,0,50,107.0,7.7,22.14,94.112
2010,11,24,1,50,112.0,6.8,22.14,94.112
2010,11,24,2,50,107.0,6.7,22.14,94.112
2010,11,24,3,50,102.0,7.4,22.14,94.112
2010,11,24,4,50,105.0,7.9,22.14,94.112
2010,11,24,5,50,105.0,9.2,22.14,94.112
2010,11,24,6,50,103.0,8.7,22.14,94.112
2010,11,24,7,50,112.0,8.2,22.14,94.112
2010,11,24,8,50,108.0,7.9,22.14,94.112
2010,11,24,9,50,112.0,7.5,22.14,94.112
2010,11,24,10,50,108.0,7.6,22.14,94.112
2010,11,24,11,50,110.0,8.0,22.14,94.112
2010,11,24,12,50,115.0,8.2,22.14,94.112
2010,11,24,13,50,113.0,7.9,22.14,94.112
2010,11,24,14,50,117.0,7.6,22.14,94.112
2010,11,24,15,50,129.0,7.1,22.14,94.112
2010,11,24,16,50,136.0,7.5,22.14,94.112
2010,11,24,17,50,144.0,6.8,22.14,94.112
2010,11,24,18,50,150.0,7.6,22.14,94.112
2010,11,24,19,50,148.0,7.2,22.14,94.112
2010,11,24,20,50,148.0,7.4,22.14,94.112
2010,11,24,21,50,148.0,7.7,22.14,94.112
2010,11,24,22,50,146.0,8.1,22.14,94.112
2010,11,24,23,50,145.0,8.3,22.14,94.112
2010,11,25,0,50,141.0,7.7,22.14,94.112
2010,11,25,1,50,132.0,8.2,22.14,94.112
2010,11,25,2,50,131.0,7.9,22.14,94.112
2010,11,25,3,50,126.0,7.9,22.14,94.112
2010,11,25,4,50,128.0,7.8,22.14,94.112
2010,11,25,5,50,128.0,9.1,22.14,94.112
2010,11,25,6,50,122.0,9.7,22.14,94.112
2010,11,25,7,50,121.0,10.0,22.14,94.112
2010,11,25,8,50,117.0,9.8,22.14,94.112
2010,11,25,9,50,118.0,10.3,22.14,94.112
2010,11,25,10,50,122.0,10.0,22.14,94.112
2010,11,25,11,50,129.0,9.1,22.14,94.112
2010,11,25,12,50,130.0,9.2,22.14,94.112
2010,11,25,13,50,141.0,9.3,22.14,94.112
2010,11,25,14,50,151.0,9.8,22.14,94.112
2010,11,25,15,50,155.0,8.8,22.14,94.112
2010,11,25,16,50,142.0,9.0,22.14,94.112
2010,11,25,17,50,147.0,10.2,22.14,94.112
2010,11,25,18,50,152.0,10.1,22.14,94.112
2010,11,25,19,50,150.0,10.2,22.14,94.112
2010,11,25,20,50,150.0,10.4,22.14,94.112
2010,11,25,21,50,144.0,9.7,22.14,94.112
2010,11,25,22,50,138.0,9.3,22.14,94.112
2010,11,25,23,50,140.0,9.4,22.14,94.112
2010,11,26,0,50,134.0,8.8,22.14,94.112
2010,11,26,1,50,135.0,9.8,22.14,94.112
2010,11,26,2,50,141.0,9.3,22.14,94.112
2010,11,26,3,50,142.0,9.4,22.14,94.112
2010,11,26,4,50,145.0,9.6,22.14,94.112
2010,11,26,5,50,146.0,8.7,22.14,94.112
2010,11,26,6,50,152.0,8.5,22.14,94.112
2010,11,26,7,50,145.0,8.8,22.14,94.112
2010,11,26,8,50,139.0,7.9,22.14,94.112
2010,11,26,9,50,135.0,7.3,22.14,94.112
2010,11,26,10,50,126.0,7.5,22.14,94.112
2010,11,26,11,50,130.0,8.7,22.14,94.112
2010,11,26,12,50,134.0,8.4,22.14,94.112
2010,11,26,13,50,133.0,6.7,22.14,94.112
2010,11,26,14,50,136.0,5.9,22.14,94.112
2010,11,26,15,50,136.0,5.0,22.14,94.112
2010,11,26,16,50,140.0,4.3,22.14,94.112
2010,11,26,17,50,156.0,2.2,22.14,94.112
2010,11,26,18,50,148.0,2.4,22.14,94.112
2010,11,26,19,50,139.0,1.1,22.14,94.112
2010,11,26,20,50,135.0,1.7,22.14,94.112
2010,11,26,21,50,192.0,0.3,22.14,94.112
2010,11,26,22,50,263.0,0.9,22.14,94.112
2010,11,26,23,50,335.0,12.7,22.14,94.112
2010,11,27,0,50,341.0,13.8,22.14,94.112
2010,11,27,1,50,348.0,12.5,22.14,94.112
2010,11,27,2,50,353.0,10.9,22.14,94.112
2010,11,27,3,50,355.0,12.0,22.14,94.112
2010,11,27,4,50,0.0,11.1,22.14,94.112
2010,11,27,5,50,352.0,11.6,22.14,94.112
2010,11,27,6,50,0.0,12.9,22.14,94.112
2010,11,27,7,50,4.0,12.7,22.14,94.112
2010,11,27,8,50,0.0,12.8,22.14,94.112
2010,11,27,9,50,6.0,13.0,22.14,94.112
2010,11,27,10,50,2.0,12.1,22.14,94.112
2010,11,27,11,50,3.0,11.8,22.14,94.112
2010,11,27,12,50,1.0,12.0,22.14,94.112
2010,11,27,13,50,5.0,11.8,22.14,94.112
2010,11,27,14,50,13.0,12.3,22.14,94.112
2010,11,27,15,50,8.0,12.3,22.14,94.112
2010,11,27,16,50,18.0,12.2,22.14,94.112
2010,11,27,17,50,11.0,11.7,22.14,94.112
2010,11,27,18,50,8.0,11.8,22.14,94.112
2010,11,27,19,50,13.0,11.4,22.14,94.112
2010,11,27,20,50,7.0,11.0,22.14,94.112
2010,11,27,21,50,6.0,10.2,22.14,94.112
2010,11,27,22,50,13.0,10.2,22.14,94.112
2010,11,27,23,50,19.0,9.7,22.14,94.112
2010,11,28,0,50,17.0,9.8,22.14,94.112
2010,11,28,1,50,17.0,9.1,22.14,94.112
2010,11,28,2,50,20.0,9.0,22.14,94.112
2010,11,28,3,50,33.0,7.7,22.14,94.112
2010,11,28,4,50,26.0,6.3,22.14,94.112
2010,11,28,5,50,25.0,5.9,22.14,94.112
2010,11,28,6,50,28.0,5.3,22.14,94.112
2010,11,28,7,50,43.0,4.8,22.14,94.112
2010,11,28,8,50,50.0,4.2,22.14,94.112
2010,11,28,9,50,49.0,4.3,22.14,94.112
2010,11,28,10,50,51.0,4.1,22.14,94.112
2010,11,28,11,50,75.0,4.5,22.14,94.112
2010,11,28,12,50,75.0,5.5,22.14,94.112
2010,11,28,13,50,69.0,4.7,22.14,94.112
2010,11,28,14,50,87.0,4.5,22.14,94.112
2010,11,28,15,50,102.0,4.6,22.14,94.112
2010,11,28,16,50,97.0,3.1,22.14,94.112
2010,11,28,17,50,107.0,3.5,22.14,94.112
2010,11,28,18,50,96.0,2.5,22.14,94.112
2010,11,28,19,50,84.0,3.1,22.14,94.112
2010,11,28,20,50,85.0,3.8,22.14,94.112
2010,11,28,21,50,84.0,4.4,22.14,94.112
2010,11,28,22,50,103.0,5.2,22.14,94.112
2010,11,28,23,50,117.0,5.9,22.14,94.112
2010,11,29,0,50,117.0,7.0,22.14,94.112
2010,11,29,1,50,126.0,6.8,22.14,94.112
2010,11,29,2,50,132.0,8.4,22.14,94.112
2010,11,29,3,50,135.0,7.1,22.14,94.112
2010,11,29,4,50,138.0,7.9,22.14,94.112
2010,11,29,5,50,142.0,8.4,22.14,94.112
2010,11,29,6,50,152.0,8.9,22.14,94.112
2010,11,29,7,50,154.0,8.4,22.14,94.112
2010,11,29,8,50,158.0,9.6,22.14,94.112
2010,11,29,9,50,165.0,9.6,22.14,94.112
2010,11,29,10,50,164.0,10.1,22.14,94.112
2010,11,29,11,50,165.0,9.4,22.14,94.112
2010,11,29,12,50,165.0,9.7,22.14,94.112
2010,11,29,13,50,165.0,8.8,22.14,94.112
2010,11,29,14,50,159.0,8.8,22.14,94.112
2010,11,29,15,50,157.0,8.5,22.14,94.112
2010,11,29,16,50,155.0,9.5,22.14,94.112
2010,11,29,17,50,154.0,9.2,22.14,94.112
2010,11,29,18,50,152.0,9.4,22.14,94.112
2010,11,29,19,50,154.0,9.6,22.14,94.112
2010,11,29,20,50,153.0,9.5,22.14,94.112
2010,11,29,21,50,141.0,9.1,22.14,94.112
2010,11,29,22,50,145.0,9.2,22.14,94.112
2010,11,29,23,50,139.0,9.1,22.14,94.112
2010,11,30,0,50,139.0,9.5,22.14,94.112
2010,11,30,1,50,142.0,9.4,22.14,94.112
2010,11,30,2,50,145.0,9.7,22.14,94.112
2010,11,30,3,50,146.0,9.6,22.14,94.112
2010,11,30,4,50,149.0,9.2,22.14,94.112
2010,11,30,5,50,148.0,8.6,22.14,94.112
2010,11,30,6,50,138.0,10.0,22.14,94.112
2010,11,30,7,50,137.0,9.5,22.14,94.112
2010,11,30,8,50,145.0,9.0,22.14,94.112
2010,11,30,9,50,149.0,10.3,22.14,94.112
2010,11,30,10,50,151.0,10.1,22.14,94.112
2010,11,30,11,50,148.0,10.9,22.14,94.112
2010,11,30,12,50,153.0,11.6,22.14,94.112
2010,11,30,13,50,153.0,9.7,22.14,94.112
2010,11,30,14,50,160.0,6.0,22.14,94.112
2010,11,30,15,50,271.0,1.3,22.14,94.112
