year,month,day,hour,min,wind dir,wind speed,lat,lon,current dir,current speed
2010,3,3,20,50,309.0,9.2,28.787,86.007,,
2010,3,3,21,50,305.0,8.9,28.787,86.007,,
2010,3,3,22,50,300.0,9.9,28.787,86.007,,
2010,3,3,23,50,305.0,9.4,28.787,86.007,,
2010,3,4,0,50,304.0,8.6,28.787,86.007,,
2010,3,4,1,50,313.0,8.6,28.787,86.007,,
2010,3,4,2,50,316.0,8.5,28.787,86.007,,
2010,3,4,3,50,321.0,7.8,28.787,86.007,,
2010,3,4,4,50,316.0,8.2,28.787,86.007,,
2010,3,4,5,50,337.0,10.0,28.787,86.007,,
2010,3,4,6,50,330.0,8.6,28.787,86.007,,
2010,3,4,7,50,358.0,9.5,28.787,86.007,,
2010,3,4,8,50,347.0,9.0,28.787,86.007,,
2010,3,4,9,50,352.0,8.0,28.787,86.007,,
2010,3,4,10,50,360.0,8.2,28.787,86.007,,
2010,3,4,11,50,345.0,7.0,28.787,86.007,,
2010,3,4,12,50,352.0,7.3,28.787,86.007,,
2010,3,4,13,50,351.0,7.0,28.787,86.007,,
2010,3,4,14,50,350.0,6.1,28.787,86.007,,
2010,3,4,15,50,342.0,6.2,28.787,86.007,,
2010,3,4,16,50,335.0,6.9,28.787,86.007,,
2010,3,4,17,50,328.0,7.6,28.787,86.007,,
2010,3,4,18,50,329.0,7.8,28.787,86.007,,
2010,3,4,19,50,333.0,7.3,28.787,86.007,,
2010,3,4,20,50,317.0,7.5,28.787,86.007,,
2010,3,4,21,50,320.0,7.7,28.787,86.007,,
2010,3,4,22,50,326.0,7.9,28.787,86.007,,
2010,3,4,23,50,323.0,7.2,28.787,86.007,,
2010,3,5,0,50,323.0,6.9,28.787,86.007,,
2010,3,5,1,50,327.0,7.0,28.787,86.007,,
2010,3,5,2,50,327.0,6.6,28.787,86.007,,
2010,3,5,3,50,316.0,7.5,28.787,86.007,,
2010,3,5,4,50,327.0,7.2,28.787,86.007,,
2010,3,5,5,50,344.0,8.1,28.787,86.007,,
2010,3,5,6,50,349.0,7.8,28.787,86.007,,
2010,3,5,7,50,9.0,7.7,28.787,86.007,,
2010,3,5,8,50,3.0,8.2,28.787,86.007,,
2010,3,5,9,50,351.0,8.2,28.787,86.007,,
2010,3,5,10,50,3.0,7.8,28.787,86.007,,
2010,3,5,11,50,360.0,7.2,28.787,86.007,,
2010,3,5,12,50,7.0,6.3,28.787,86.007,,
2010,3,5,13,50,12.0,7.4,28.787,86.007,,
2010,3,5,14,50,21.0,5.9,28.787,86.007,,
2010,3,5,15,50,18.0,5.6,28.787,86.007,,
2010,3,5,16,50,16.0,5.4,28.787,86.007,,
2010,3,5,17,50,18.0,4.0,28.787,86.007,,
2010,3,5,18,50,4.0,3.9,28.787,86.007,,
2010,3,5,19,50,342.0,5.7,28.787,86.007,,
2010,3,5,20,50,343.0,5.7,28.787,86.007,,
2010,3,5,21,50,336.0,6.3,28.787,86.007,,
2010,3,5,22,50,339.0,6.3,28.787,86.007,,
2010,3,5,23,50,338.0,6.7,28.787,86.007,,
2010,3,6,0,50,330.0,5.5,28.787,86.007,,
2010,3,6,1,50,329.0,5.4,28.787,86.007,,
2010,3,6,2,50,333.0,5.7,28.787,86.007,,
2010,3,6,3,50,348.0,6.5,28.787,86.007,,
2010,3,6,4,50,353.0,6.6,28.787,86.007,,
2010,3,6,5,50,6.0,6.2,28.787,86.007,,
2010,3,6,6,50,13.0,5.8,28.787,86.007,,
2010,3,6,7,50,30.0,5.8,28.787,86.007,,
2010,3,6,8,50,32.0,6.0,28.787,86.007,,
2010,3,6,9,50,41.0,6.7,28.787,86.007,,
2010,3,6,10,50,25.0,5.3,28.787,86.007,,
2010,3,6,11,50,36.0,5.8,28.787,86.007,,
2010,3,6,12,50,25.0,5.0,28.787,86.007,,
2010,3,6,13,50,34.0,4.1,28.787,86.007,,
2010,3,6,14,50,44.0,3.7,28.787,86.007,,
2010,3,6,15,50,41.0,2.5,28.787,86.007,,
2010,3,6,16,50,36.0,2.2,28.787,86.007,,
2010,3,6,17,50,27.0,2.5,28.787,86.007,,
2010,3,6,18,50,50.0,2.2,28.787,86.007,,
2010,3,6,19,50,354.0,2.2,28.787,86.007,,
2010,3,6,20,50,16.0,2.5,28.787,86.007,,
2010,3,6,21,50,357.0,2.7,28.787,86.007,,
2010,3,6,22,50,353.0,3.0,28.787,86.007,,
2010,3,6,23,50,353.0,2.7,28.787,86.007,,
2010,3,7,0,50,335.0,2.4,28.787,86.007,,
2010,3,7,1,50,326.0,2.4,28.787,86.007,,
2010,3,7,2,50,348.0,1.9,28.787,86.007,,
2010,3,7,3,50,10.0,2.2,28.787,86.007,,
2010,3,7,4,50,18.0,2.0,28.787,86.007,,
2010,3,7,5,50,17.0,3.0,28.787,86.007,,
2010,3,7,6,50,33.0,3.9,28.787,86.007,,
2010,3,7,7,50,24.0,3.2,28.787,86.007,,
2010,3,7,8,50,16.0,3.5,28.787,86.007,,
2010,3,7,9,50,15.0,3.9,28.787,86.007,,
2010,3,7,10,50,13.0,5.0,28.787,86.007,,
2010,3,7,11,50,19.0,4.8,28.787,86.007,,
2010,3,7,12,50,34.0,3.8,28.787,86.007,,
2010,3,7,13,50,32.0,4.1,28.787,86.007,,
2010,3,7,14,50,38.0,3.6,28.787,86.007,,
2010,3,7,15,50,67.0,2.5,28.787,86.007,,
2010,3,7,16,50,117.0,1.2,28.787,86.007,,
2010,3,7,17,50,71.0,1.7,28.787,86.007,,
2010,3,7,18,50,50.0,0.5,28.787,86.007,,
2010,3,7,19,50,111.0,0.7,28.787,86.007,,
2010,3,7,20,50,328.0,0.4,28.787,86.007,,
2010,3,7,21,50,35.0,1.0,28.787,86.007,,
2010,3,7,22,50,250.0,0.2,28.787,86.007,,
2010,3,7,23,50,321.0,0.7,28.787,86.007,,
2010,3,8,0,50,222.0,1.1,28.787,86.007,,
2010,3,8,1,50,135.0,1.6,28.787,86.007,,
2010,3,8,2,50,109.0,0.9,28.787,86.007,,
2010,3,8,3,50,188.0,0.8,28.787,86.007,,
2010,3,8,4,50,185.0,1.4,28.787,86.007,,
2010,3,8,5,50,248.0,1.5,28.787,86.007,,
2010,3,8,6,50,269.0,0.6,28.787,86.007,,
2010,3,8,7,50,279.0,1.5,28.787,86.007,,
2010,3,8,8,50,353.0,1.7,28.787,86.007,,
2010,3,8,9,50,348.0,3.1,28.787,86.007,,
2010,3,8,10,50,348.0,4.0,28.787,86.007,,
2010,3,8,11,50,342.0,3.4,28.787,86.007,,
2010,3,8,12,50,13.0,3.6,28.787,86.007,,
2010,3,8,13,50,32.0,3.4,28.787,86.007,,
2010,3,8,14,50,59.0,3.5,28.787,86.007,,
2010,3,8,15,50,82.0,2.7,28.787,86.007,,
2010,3,8,16,50,,2.9,28.787,86.007,,
2010,3,8,17,50,107.0,4.4,28.787,86.007,,
2010,3,8,18,50,122.0,3.5,28.787,86.007,,
2010,3,8,19,50,139.0,3.5,28.787,86.007,,
2010,3,8,20,50,137.0,2.9,28.787,86.007,,
2010,3,8,21,50,145.0,2.5,28.787,86.007,,
2010,3,8,22,50,125.0,2.3,28.787,86.007,,
2010,3,8,23,50,125.0,1.5,28.787,86.007,,
2010,3,9,0,50,166.0,0.8,28.787,86.007,,
2010,3,9,1,50,145.0,1.6,28.787,86.007,,
2010,3,9,2,50,113.0,2.0,28.787,86.007,,
2010,3,9,3,50,89.0,2.6,28.787,86.007,,
2010,3,9,4,50,149.0,3.3,28.787,86.007,,
2010,3,9,5,50,158.0,4.3,28.787,86.007,,
2010,3,9,6,50,154.0,4.7,28.787,86.007,,
2010,3,9,7,50,175.0,3.6,28.787,86.007,,
2010,3,9,8,50,141.0,7.9,28.787,86.007,,
2010,3,9,9,50,115.0,4.1,28.787,86.007,,
2010,3,9,10,50,111.0,6.1,28.787,86.007,,
2010,3,9,11,50,113.0,4.9,28.787,86.007,,
2010,3,9,12,50,124.0,5.9,28.787,86.007,,
2010,3,9,13,50,103.0,4.6,28.787,86.007,,
2010,3,9,14,50,81.0,7.3,28.787,86.007,,
2010,3,9,15,50,96.0,7.5,28.787,86.007,,
2010,3,9,16,50,105.0,7.6,28.787,86.007,,
2010,3,9,17,50,109.0,8.5,28.787,86.007,,
2010,3,9,18,50,111.0,7.6,28.787,86.007,,
2010,3,9,19,50,108.0,7.9,28.787,86.007,,
2010,3,9,20,50,116.0,7.1,28.787,86.007,,
2010,3,9,21,50,121.0,6.6,28.787,86.007,,
2010,3,9,22,50,113.0,6.6,28.787,86.007,,
2010,3,9,23,50,115.0,6.3,28.787,86.007,,
2010,3,10,0,50,121.0,6.5,28.787,86.007,,
2010,3,10,1,50,127.0,6.7,28.787,86.007,,
2010,3,10,2,50,136.0,7.2,28.787,86.007,,
2010,3,10,3,50,142.0,7.4,28.787,86.007,,
2010,3,10,4,50,144.0,7.6,28.787,86.007,,
2010,3,10,5,50,148.0,5.9,28.787,86.007,,
2010,3,10,6,50,148.0,6.3,28.787,86.007,,
2010,3,10,7,50,164.0,5.8,28.787,86.007,,
2010,3,10,8,50,154.0,6.3,28.787,86.007,,
2010,3,10,9,50,147.0,5.5,28.787,86.007,,
2010,3,10,10,50,136.0,6.0,28.787,86.007,,
2010,3,10,11,50,139.0,7.1,28.787,86.007,,
2010,3,10,12,50,136.0,7.4,28.787,86.007,,
2010,3,10,13,50,136.0,7.4,28.787,86.007,,
2010,3,10,14,50,137.0,7.1,28.787,86.007,,
2010,3,10,15,50,147.0,6.5,28.787,86.007,,
2010,3,10,16,50,140.0,6.6,28.787,86.007,,
2010,3,10,17,50,137.0,6.3,28.787,86.007,,
2010,3,10,18,50,139.0,5.9,28.787,86.007,,
2010,3,10,19,50,147.0,6.8,28.787,86.007,,
2010,3,10,20,50,135.0,8.0,28.787,86.007,,
2010,3,10,21,50,126.0,7.3,28.787,86.007,,
2010,3,10,22,50,128.0,7.9,28.787,86.007,,
2010,3,10,23,50,127.0,7.4,28.787,86.007,,
2010,3,11,0,50,146.0,7.3,28.787,86.007,,
2010,3,11,1,50,140.0,8.9,28.787,86.007,,
2010,3,11,2,50,144.0,10.0,28.787,86.007,,
2010,3,11,3,50,148.0,8.6,28.787,86.007,,
2010,3,11,4,50,140.0,9.6,28.787,86.007,,
2010,3,11,5,50,135.0,8.1,28.787,86.007,,
2010,3,11,6,50,136.0,9.5,28.787,86.007,,
2010,3,11,7,50,146.0,10.5,28.787,86.007,,
2010,3,11,8,50,151.0,8.9,28.787,86.007,,
2010,3,11,9,50,153.0,8.8,28.787,86.007,,
2010,3,11,10,50,160.0,8.1,28.787,86.007,,
2010,3,11,11,50,167.0,10.8,28.787,86.007,,
2010,3,11,12,50,169.0,8.3,28.787,86.007,,
2010,3,11,13,50,190.0,7.1,28.787,86.007,,
2010,3,11,14,50,252.0,10.1,28.787,86.007,,
2010,3,11,15,50,296.0,3.0,28.787,86.007,,
2010,3,11,16,50,287.0,2.6,28.787,86.007,,
2010,3,11,17,50,206.0,2.9,28.787,86.007,,
2010,3,11,18,50,214.0,1.6,28.787,86.007,,
2010,3,11,19,50,254.0,1.7,28.787,86.007,,
2010,3,11,20,50,284.0,1.9,28.787,86.007,,
2010,3,11,21,50,232.0,1.8,28.787,86.007,,
2010,3,11,22,50,253.0,0.9,28.787,86.007,,
2010,3,11,23,50,17.0,2.0,28.787,86.007,,
2010,3,12,0,50,74.0,1.6,28.787,86.007,,
2010,3,12,1,50,65.0,2.6,28.787,86.007,,
2010,3,12,2,50,52.0,5.5,28.787,86.007,,
2010,3,12,3,50,147.0,6.8,28.787,86.007,,
2010,3,12,4,50,115.0,5.7,28.787,86.007,,
2010,3,12,5,50,168.0,2.7,28.787,86.007,,
2010,3,12,6,50,145.0,7.2,28.787,86.007,,
2010,3,12,7,50,166.0,7.5,28.787,86.007,,
2010,3,12,8,50,178.0,6.7,28.787,86.007,,
2010,3,12,9,50,230.0,6.6,28.787,86.007,,
2010,3,12,10,50,191.0,4.3,28.787,86.007,,
2010,3,12,11,50,178.0,3.5,28.787,86.007,,
2010,3,12,12,50,186.0,3.5,28.787,86.007,,
2010,3,12,13,50,169.0,4.3,28.787,86.007,,
2010,3,12,14,50,181.0,4.8,28.787,86.007,,
2010,3,12,15,50,172.0,6.9,28.787,86.007,,
2010,3,12,16,50,186.0,7.1,28.787,86.007,,
2010,3,12,17,50,228.0,4.9,28.787,86.007,,
2010,3,12,18,50,218.0,4.7,28.787,86.007,,
2010,3,12,19,50,273.0,5.1,28.787,86.007,,
2010,3,12,20,50,257.0,5.2,28.787,86.007,,
2010,3,12,21,50,272.0,7.5,28.787,86.007,,
2010,3,12,22,50,276.0,8.5,28.787,86.007,,
2010,3,12,23,50,278.0,8.9,28.787,86.007,,
2010,3,13,0,50,273.0,9.2,28.787,86.007,,
2010,3,13,1,50,271.0,9.6,28.787,86.007,,
2010,3,13,2,50,271.0,10.5,28.787,86.007,,
2010,3,13,3,50,271.0,9.9,28.787,86.007,,
2010,3,13,4,50,279.0,10.6,28.787,86.007,,
2010,3,13,5,50,278.0,10.1,28.787,86.007,,
2010,3,13,6,50,285.0,10.3,28.787,86.007,,
2010,3,13,7,50,298.0,11.4,28.787,86.007,,
2010,3,13,8,50,314.0,10.5,28.787,86.007,,
2010,3,13,9,50,302.0,10.4,28.787,86.007,,
2010,3,13,10,50,303.0,10.0,28.787,86.007,,
2010,3,13,11,50,291.0,8.6,28.787,86.007,,
2010,3,13,12,50,279.0,9.3,28.787,86.007,,
2010,3,13,13,50,268.0,9.1,28.787,86.007,,
2010,3,13,14,50,267.0,9.2,28.787,86.007,,
2010,3,13,15,50,262.0,9.8,28.787,86.007,,
2010,3,13,16,50,255.0,9.7,28.787,86.007,,
2010,3,13,17,50,253.0,11.4,28.787,86.007,,
2010,3,13,18,50,249.0,10.8,28.787,86.007,,
2010,3,13,19,50,270.0,13.0,28.787,86.007,,
2010,3,13,20,50,264.0,14.1,28.787,86.007,,
2010,3,13,21,50,267.0,12.8,28.787,86.007,,
2010,3,13,22,50,270.0,14.0,28.787,86.007,,
2010,3,13,23,50,276.0,14.0,28.787,86.007,,
2010,3,14,0,50,278.0,12.0,28.787,86.007,,
2010,3,14,1,50,295.0,11.7,28.787,86.007,,
2010,3,14,3,50,293.0,12.3,28.787,86.007,,
2010,3,14,4,50,292.0,11.1,28.787,86.007,,
2010,3,14,5,50,299.0,9.5,28.787,86.007,,
2010,3,14,6,50,289.0,8.8,28.787,86.007,,
2010,3,14,7,50,290.0,9.6,28.787,86.007,,
2010,3,14,8,50,360.0,4.5,28.787,86.007,,
2010,3,14,9,50,7.0,2.1,28.787,86.007,,
2010,3,14,10,50,343.0,0.7,28.787,86.007,,
2010,3,14,11,50,53.0,0.2,28.787,86.007,,
2010,3,14,12,50,273.0,2.5,28.787,86.007,,
2010,3,14,13,50,292.0,4.9,28.787,86.007,,
2010,3,14,14,50,288.0,8.1,28.787,86.007,,
2010,3,14,15,50,286.0,7.9,28.787,86.007,,
2010,3,14,16,50,287.0,8.5,28.787,86.007,,
2010,3,14,17,50,290.0,9.5,28.787,86.007,,
2010,3,14,18,50,290.0,10.0,28.787,86.007,,
2010,3,14,19,50,283.0,9.2,28.787,86.007,,
2010,3,14,20,50,276.0,9.0,28.787,86.007,,
2010,3,14,21,50,273.0,10.3,28.787,86.007,,
2010,3,14,22,50,276.0,10.2,28.787,86.007,,
2010,3,14,23,50,283.0,9.2,28.787,86.007,,
2010,3,15,0,50,278.0,9.3,28.787,86.007,,
2010,3,15,1,50,272.0,8.9,28.787,86.007,,
2010,3,15,2,50,267.0,8.9,28.787,86.007,,
2010,3,15,3,50,270.0,8.4,28.787,86.007,,
2010,3,15,4,50,271.0,8.0,28.787,86.007,,
2010,3,15,5,50,275.0,8.4,28.787,86.007,,
2010,3,15,6,50,285.0,7.6,28.787,86.007,,
2010,3,15,7,50,306.0,7.6,28.787,86.007,,
2010,3,15,8,50,343.0,7.5,28.787,86.007,,
2010,3,15,9,50,4.0,6.8,28.787,86.007,,
2010,3,15,10,50,349.0,6.7,28.787,86.007,,
2010,3,15,11,50,338.0,6.2,28.787,86.007,,
2010,3,15,12,50,338.0,6.4,28.787,86.007,,
2010,3,15,13,50,336.0,6.8,28.787,86.007,,
2010,3,15,14,50,325.0,6.3,28.787,86.007,,
2010,3,15,15,50,329.0,6.1,28.787,86.007,,
2010,3,15,16,50,322.0,6.7,28.787,86.007,,
2010,3,15,17,50,314.0,7.9,28.787,86.007,,
2010,3,15,18,50,320.0,7.8,28.787,86.007,,
2010,3,15,19,50,314.0,8.8,28.787,86.007,,
2010,3,15,20,50,325.0,8.4,28.787,86.007,,
2010,3,15,21,50,325.0,8.0,28.787,86.007,,
2010,3,15,22,50,322.0,8.5,28.787,86.007,,
2010,3,15,23,50,323.0,8.6,28.787,86.007,,
2010,3,16,0,50,331.0,8.3,28.787,86.007,,
2010,3,16,1,50,337.0,9.7,28.787,86.007,,
2010,3,16,2,50,341.0,9.6,28.787,86.007,,
2010,3,16,3,50,1.0,11.2,28.787,86.007,,
2010,3,16,4,50,354.0,9.8,28.787,86.007,,
2010,3,16,5,50,358.0,9.8,28.787,86.007,,
2010,3,16,6,50,348.0,8.8,28.787,86.007,,
2010,3,16,7,50,358.0,8.4,28.787,86.007,,
2010,3,16,8,50,356.0,8.5,28.787,86.007,,
2010,3,16,9,50,360.0,7.8,28.787,86.007,,
2010,3,16,10,50,5.0,7.8,28.787,86.007,,
2010,3,16,11,50,357.0,6.9,28.787,86.007,,
2010,3,16,12,50,10.0,6.2,28.787,86.007,,
2010,3,16,13,50,9.0,5.4,28.787,86.007,,
2010,3,16,14,50,2.0,5.5,28.787,86.007,,
2010,3,16,15,50,8.0,5.1,28.787,86.007,,
2010,3,16,16,50,2.0,4.3,28.787,86.007,,
2010,3,16,17,50,350.0,4.4,28.787,86.007,,
2010,3,16,18,50,346.0,4.0,28.787,86.007,,
2010,3,16,19,50,341.0,4.3,28.787,86.007,,
2010,3,16,20,50,335.0,3.9,28.787,86.007,,
2010,3,16,21,50,317.0,3.6,28.787,86.007,,
2010,3,16,22,50,307.0,4.3,28.787,86.007,,
2010,3,16,23,50,295.0,5.5,28.787,86.007,,
2010,3,17,0,50,302.0,7.0,28.787,86.007,,
2010,3,17,1,50,322.0,7.1,28.787,86.007,,
2010,3,17,2,50,314.0,7.4,28.787,86.007,,
2010,3,17,3,50,306.0,9.1,28.787,86.007,,
2010,3,17,4,50,315.0,6.4,28.787,86.007,,
2010,3,17,5,50,343.0,10.6,28.787,86.007,,
2010,3,17,6,50,343.0,8.3,28.787,86.007,,
2010,3,17,7,50,344.0,6.8,28.787,86.007,,
2010,3,17,8,50,347.0,7.6,28.787,86.007,,
2010,3,17,9,50,358.0,7.4,28.787,86.007,,
2010,3,17,10,50,355.0,5.5,28.787,86.007,,
2010,3,17,11,50,350.0,3.8,28.787,86.007,,
2010,3,17,12,50,316.0,3.6,28.787,86.007,,
2010,3,17,13,50,293.0,4.3,28.787,86.007,,
2010,3,17,14,50,285.0,5.4,28.787,86.007,,
2010,3,17,15,50,293.0,8.2,28.787,86.007,,
2010,3,17,16,50,303.0,9.3,28.787,86.007,,
2010,3,17,17,50,308.0,10.9,28.787,86.007,,
2010,3,17,18,50,309.0,10.5,28.787,86.007,,
2010,3,17,19,50,315.0,9.9,28.787,86.007,,
2010,3,17,20,50,310.0,11.1,28.787,86.007,,
2010,3,17,21,50,308.0,11.2,28.787,86.007,,
2010,3,17,22,50,316.0,10.3,28.787,86.007,,
2010,3,17,23,50,315.0,10.6,28.787,86.007,,
2010,3,18,0,50,309.0,9.6,28.787,86.007,,
2010,3,18,1,50,310.0,10.6,28.787,86.007,,
2010,3,18,2,50,354.0,9.3,28.787,86.007,,
2010,3,18,3,50,348.0,7.5,28.787,86.007,,
2010,3,18,4,50,352.0,9.0,28.787,86.007,,
2010,3,18,5,50,335.0,8.3,28.787,86.007,,
2010,3,18,6,50,342.0,7.3,28.787,86.007,,
2010,3,18,7,50,345.0,8.1,28.787,86.007,,
2010,3,18,8,50,343.0,7.0,28.787,86.007,,
2010,3,18,9,50,329.0,6.6,28.787,86.007,,
2010,3,18,10,50,341.0,6.7,28.787,86.007,,
2010,3,18,11,50,344.0,6.3,28.787,86.007,,
2010,3,18,12,50,344.0,7.4,28.787,86.007,,
2010,3,18,13,50,336.0,5.6,28.787,86.007,,
2010,3,18,14,50,340.0,4.8,28.787,86.007,,
2010,3,18,15,50,335.0,5.9,28.787,86.007,,
2010,3,18,16,50,327.0,6.0,28.787,86.007,,
2010,3,18,17,50,333.0,7.4,28.787,86.007,,
2010,3,18,18,50,333.0,7.9,28.787,86.007,,
2010,3,18,19,50,331.0,7.5,28.787,86.007,,
2010,3,18,20,50,326.0,7.4,28.787,86.007,,
2010,3,18,21,50,328.0,7.4,28.787,86.007,,
2010,3,18,22,50,317.0,6.6,28.787,86.007,,
2010,3,18,23,50,323.0,6.7,28.787,86.007,,
2010,3,19,0,50,317.0,7.3,28.787,86.007,,
2010,3,19,1,50,318.0,6.9,28.787,86.007,,
2010,3,19,2,50,313.0,6.2,28.787,86.007,,
2010,3,19,3,50,316.0,5.2,28.787,86.007,,
2010,3,19,4,50,307.0,5.0,28.787,86.007,,
2010,3,19,5,50,300.0,4.4,28.787,86.007,,
2010,3,19,6,50,293.0,4.9,28.787,86.007,,
2010,3,19,7,50,308.0,4.6,28.787,86.007,,
2010,3,19,8,50,307.0,4.7,28.787,86.007,,
2010,3,19,9,50,313.0,4.5,28.787,86.007,,
2010,3,19,10,50,321.0,4.6,28.787,86.007,,
2010,3,19,11,50,323.0,3.8,28.787,86.007,,
2010,3,19,12,50,354.0,3.9,28.787,86.007,,
2010,3,19,13,50,2.0,3.0,28.787,86.007,,
2010,3,19,14,50,14.0,2.5,28.787,86.007,,
2010,3,19,15,50,17.0,1.5,28.787,86.007,,
2010,3,19,16,50,40.0,1.4,28.787,86.007,,
2010,3,19,17,50,50.0,0.7,28.787,86.007,,
2010,3,19,18,50,54.0,1.3,28.787,86.007,,
2010,3,19,19,50,31.0,0.7,28.787,86.007,,
2010,3,19,20,50,221.0,0.1,28.787,86.007,,
2010,3,19,21,50,158.0,0.2,28.787,86.007,,
2010,3,19,22,50,160.0,0.9,28.787,86.007,,
2010,3,19,23,50,203.0,0.9,28.787,86.007,,
2010,3,20,0,50,207.0,0.6,28.787,86.007,,
2010,3,20,1,50,141.0,0.7,28.787,86.007,,
2010,3,20,2,50,116.0,0.9,28.787,86.007,,
2010,3,20,3,50,144.0,1.1,28.787,86.007,,
2010,3,20,4,50,131.0,2.5,28.787,86.007,,
2010,3,20,5,50,118.0,3.2,28.787,86.007,,
2010,3,20,6,50,122.0,3.1,28.787,86.007,,
2010,3,20,7,50,139.0,2.2,28.787,86.007,,
2010,3,20,8,50,116.0,2.2,28.787,86.007,,
2010,3,20,9,50,151.0,3.9,28.787,86.007,,
2010,3,20,10,50,145.0,3.6,28.787,86.007,,
2010,3,20,11,50,139.0,3.5,28.787,86.007,,
2010,3,20,12,50,105.0,3.4,28.787,86.007,,
2010,3,20,13,50,117.0,5.2,28.787,86.007,,
2010,3,20,14,50,118.0,7.1,28.787,86.007,,
2010,3,20,15,50,115.0,8.6,28.787,86.007,,
2010,3,20,16,50,121.0,7.7,28.787,86.007,,
2010,3,20,17,50,125.0,7.4,28.787,86.007,,
2010,3,20,18,50,121.0,7.7,28.787,86.007,,
2010,3,20,19,50,122.0,7.2,28.787,86.007,,
2010,3,20,20,50,127.0,6.5,28.787,86.007,,
2010,3,20,21,50,116.0,6.4,28.787,86.007,,
2010,3,20,22,50,120.0,6.7,28.787,86.007,,
2010,3,20,23,50,133.0,6.1,28.787,86.007,,
2010,3,21,0,50,106.0,9.3,28.787,86.007,,
2010,3,21,1,50,135.0,8.2,28.787,86.007,,
2010,3,21,2,50,135.0,8.2,28.787,86.007,,
2010,3,21,3,50,119.0,8.9,28.787,86.007,,
2010,3,21,4,50,134.0,8.6,28.787,86.007,,
2010,3,21,5,50,127.0,6.5,28.787,86.007,,
2010,3,21,6,50,162.0,5.0,28.787,86.007,,
2010,3,21,7,50,109.0,5.9,28.787,86.007,,
2010,3,21,8,50,121.0,8.5,28.787,86.007,,
2010,3,21,9,50,134.0,11.4,28.787,86.007,,
2010,3,21,10,50,138.0,12.6,28.787,86.007,,
2010,3,21,11,50,154.0,11.4,28.787,86.007,,
2010,3,21,12,50,247.0,10.6,28.787,86.007,,
2010,3,21,13,50,262.0,11.8,28.787,86.007,,
2010,3,21,14,50,262.0,12.1,28.787,86.007,,
2010,3,21,15,50,268.0,12.8,28.787,86.007,,
2010,3,21,16,50,275.0,13.4,28.787,86.007,,
2010,3,21,17,50,270.0,12.3,28.787,86.007,,
2010,3,21,18,50,273.0,10.6,28.787,86.007,,
2010,3,21,19,50,275.0,11.2,28.787,86.007,,
2010,3,21,20,50,276.0,10.5,28.787,86.007,,
2010,3,21,21,50,262.0,10.8,28.787,86.007,,
2010,3,21,22,50,264.0,10.9,28.787,86.007,,
2010,3,21,23,50,255.0,10.6,28.787,86.007,,
2010,3,22,0,50,245.0,10.6,28.787,86.007,,
2010,3,22,1,50,253.0,11.6,28.787,86.007,,
2010,3,22,2,50,252.0,12.0,28.787,86.007,,
2010,3,22,3,50,254.0,11.1,28.787,86.007,,
2010,3,22,4,50,252.0,12.0,28.787,86.007,,
2010,3,22,5,50,252.0,12.2,28.787,86.007,,
2010,3,22,6,50,262.0,14.5,28.787,86.007,,
2010,3,22,7,50,277.0,14.7,28.787,86.007,,
2010,3,22,8,50,271.0,13.2,28.787,86.007,,
2010,3,22,9,50,267.0,13.2,28.787,86.007,,
2010,3,22,10,50,270.0,14.0,28.787,86.007,,
2010,3,22,11,50,265.0,13.1,28.787,86.007,,
2010,3,22,12,50,283.0,13.2,28.787,86.007,,
2010,3,22,13,50,281.0,12.2,28.787,86.007,,
2010,3,22,14,50,287.0,11.9,28.787,86.007,,
2010,3,22,15,50,281.0,10.1,28.787,86.007,,
2010,3,22,16,50,270.0,11.0,28.787,86.007,,
2010,3,22,17,50,276.0,11.3,28.787,86.007,,
2010,3,22,18,50,274.0,11.3,28.787,86.007,,
2010,3,22,19,50,272.0,11.5,28.787,86.007,,
2010,3,22,20,50,272.0,12.2,28.787,86.007,,
2010,3,22,21,50,278.0,12.3,28.787,86.007,,
2010,3,22,22,50,280.0,11.5,28.787,86.007,,
2010,3,22,23,50,281.0,11.2,28.787,86.007,,
2010,3,23,0,50,293.0,10.2,28.787,86.007,,
2010,3,23,1,50,299.0,9.3,28.787,86.007,,
2010,3,23,2,50,310.0,9.0,28.787,86.007,,
2010,3,23,3,50,313.0,6.7,28.787,86.007,,
2010,3,23,4,50,318.0,6.9,28.787,86.007,,
2010,3,23,5,50,296.0,5.7,28.787,86.007,,
2010,3,23,6,50,307.0,5.4,28.787,86.007,,
2010,3,23,7,50,301.0,4.9,28.787,86.007,,
2010,3,23,8,50,299.0,4.6,28.787,86.007,,
2010,3,23,9,50,296.0,3.5,28.787,86.007,,
2010,3,23,10,50,283.0,3.2,28.787,86.007,,
2010,3,23,11,50,282.0,2.9,28.787,86.007,,
2010,3,23,12,50,292.0,3.3,28.787,86.007,,
2010,3,23,13,50,275.0,2.7,28.787,86.007,,
2010,3,23,14,50,237.0,4.2,28.787,86.007,,
2010,3,23,15,50,269.0,3.7,28.787,86.007,,
2010,3,23,16,50,264.0,3.9,28.787,86.007,,
2010,3,23,17,50,265.0,4.3,28.787,86.007,,
2010,3,23,18,50,266.0,4.5,28.787,86.007,,
2010,3,23,19,50,270.0,4.9,28.787,86.007,,
2010,3,23,20,50,279.0,4.7,28.787,86.007,,
2010,3,23,21,50,274.0,4.5,28.787,86.007,,
