year,month,day,hour,min,current dir,current speed,wind dir,wind speed,lat,lon
2010,7,22,16,40,,,,,27.173,82.924
2010,7,22,17,0,,,,,27.173,82.924
2010,7,22,17,20,,,,,27.173,82.924
2010,7,22,17,40,,,,,27.173,82.924
2010,7,22,18,0,,,,,27.173,82.924
2010,7,22,18,20,,,,,27.173,82.924
2010,7,22,18,40,,,,,27.173,82.924
2010,7,22,19,0,,,,,27.173,82.924
2010,7,22,19,20,,,,,27.173,82.924
2010,7,22,19,40,,,,,27.173,82.924
2010,7,22,20,0,,,,,27.173,82.924
2010,7,22,20,20,,,,,27.173,82.924
2010,7,22,20,40,,,,,27.173,82.924
2010,7,22,21,0,,,,,27.173,82.924
2010,7,22,21,20,,,,,27.173,82.924
2010,7,22,21,40,,,,,27.173,82.924
2010,7,22,23,0,,,,,27.173,82.924
2010,7,23,13,20,,,,,27.173,82.924
2010,7,23,13,40,,,,,27.173,82.924
2010,7,23,14,0,,,,,27.173,82.924
2010,7,23,14,20,,,,,27.173,82.924
2010,7,23,14,40,,,,,27.173,82.924
2010,7,23,15,0,,,,,27.173,82.924
2010,7,23,15,20,,,,,27.173,82.924
2010,7,23,15,40,,,,,27.173,82.924
2010,7,23,16,0,,,,,27.173,82.924
2010,7,23,16,20,,,,,27.173,82.924
2010,7,23,16,40,,,,,27.173,82.924
2010,7,23,17,0,,,,,27.173,82.924
2010,7,23,17,20,,,,,27.173,82.924
2010,7,23,17,40,,,,,27.173,82.924
2010,7,23,18,0,,,,,27.173,82.924
2010,7,23,18,20,,,,,27.173,82.924
2010,7,23,18,40,,,,,27.173,82.924
2010,7,23,19,0,,,,,27.173,82.924
2010,7,23,19,20,,,,,27.173,82.924
2010,7,23,19,40,,,,,27.173,82.924
2010,7,23,20,0,,,,,27.173,82.924
2010,7,23,20,20,,,,,27.173,82.924
2010,7,23,20,40,,,,,27.173,82.924
2010,7,23,21,0,,,,,27.173,82.924
2010,7,23,21,20,,,,,27.173,82.924
2010,7,23,21,40,,,,,27.173,82.924
2010,7,23,22,0,,,,,27.173,82.924
2010,7,23,22,20,,,,,27.173,82.924
2010,7,23,22,40,,,,,27.173,82.924
2010,7,23,23,0,,,,,27.173,82.924
2010,7,23,23,20,,,,,27.173,82.924
2010,7,23,23,40,,,,,27.173,82.924
2010,7,24,0,0,,,,,27.173,82.924
2010,7,24,0,20,,,,,27.173,82.924
2010,7,24,0,40,,,,,27.173,82.924
2010,7,24,1,0,,,,,27.173,82.924
2010,7,24,1,20,,,,,27.173,82.924
2010,7,24,1,40,,,,,27.173,82.924
2010,7,24,2,0,,,,,27.173,82.924
2010,7,24,2,20,,,,,27.173,82.924
2010,7,24,2,40,,,,,27.173,82.924
2010,7,24,3,0,,,,,27.173,82.924
2010,7,24,3,20,,,,,27.173,82.924
2010,7,24,3,40,,,,,27.173,82.924
2010,7,24,4,0,,,,,27.173,82.924
2010,7,24,4,20,,,,,27.173,82.924
2010,7,24,4,40,,,,,27.173,82.924
2010,7,24,5,0,,,,,27.173,82.924
2010,7,24,5,20,,,,,27.173,82.924
2010,7,24,5,40,,,,,27.173,82.924
2010,7,24,6,0,,,,,27.173,82.924
2010,7,24,6,20,,,,,27.173,82.924
2010,7,24,6,40,,,,,27.173,82.924
2010,7,24,7,0,,,,,27.173,82.924
2010,7,24,7,20,,,,,27.173,82.924
2010,7,24,7,40,,,,,27.173,82.924
2010,7,24,8,0,,,,,27.173,82.924
2010,7,24,8,20,,,,,27.173,82.924
2010,7,24,8,40,,,,,27.173,82.924
2010,7,24,9,0,,,,,27.173,82.924
2010,7,24,9,20,,,,,27.173,82.924
2010,7,24,9,40,,,,,27.173,82.924
2010,7,24,10,0,,,,,27.173,82.924
2010,7,24,10,20,,,,,27.173,82.924
2010,7,24,10,40,,,,,27.173,82.924
2010,7,24,11,0,,,,,27.173,82.924
2010,7,24,11,20,,,,,27.173,82.924
2010,7,24,11,40,,,,,27.173,82.924
2010,7,24,12,0,,,,,27.173,82.924
2010,7,24,12,20,,,,,27.173,82.924
2010,7,24,12,40,,,,,27.173,82.924
2010,7,24,13,0,,,,,27.173,82.924
2010,7,24,13,20,,,,,27.173,82.924
2010,7,24,13,40,,,,,27.173,82.924
2010,7,24,14,0,,,,,27.173,82.924
2010,7,24,14,20,,,,,27.173,82.924
2010,7,24,14,40,,,,,27.173,82.924
2010,7,24,15,0,,,,,27.173,82.924
2010,7,24,15,20,,,,,27.173,82.924
2010,7,24,15,40,,,,,27.173,82.924
2010,7,24,16,0,,,,,27.173,82.924
2010,7,24,16,20,,,,,27.173,82.924
2010,7,24,16,40,,,,,27.173,82.924
2010,7,24,17,0,,,,,27.173,82.924
2010,7,24,17,20,,,,,27.173,82.924
2010,7,24,17,40,,,,,27.173,82.924
2010,7,24,18,0,,,,,27.173,82.924
2010,7,24,18,20,,,,,27.173,82.924
2010,7,24,18,40,,,,,27.173,82.924
2010,7,24,19,0,,,,,27.173,82.924
2010,7,24,19,20,,,,,27.173,82.924
2010,7,24,19,40,,,,,27.173,82.924
2010,7,24,20,0,,,,,27.173,82.924
2010,7,24,20,20,,,,,27.173,82.924
2010,7,24,20,40,,,,,27.173,82.924
2010,7,24,21,0,,,,,27.173,82.924
2010,7,24,21,20,,,,,27.173,82.924
2010,7,24,21,40,,,,,27.173,82.924
2010,7,24,22,0,,,,,27.173,82.924
2010,7,24,22,20,,,,,27.173,82.924
2010,7,24,22,40,,,,,27.173,82.924
2010,7,24,23,0,,,,,27.173,82.924
2010,7,24,23,20,,,,,27.173,82.924
2010,7,24,23,40,,,,,27.173,82.924
2010,7,25,0,0,,,,,27.173,82.924
2010,7,25,0,20,,,,,27.173,82.924
2010,7,25,0,40,,,,,27.173,82.924
2010,7,25,1,0,,,,,27.173,82.924
2010,7,25,1,20,,,,,27.173,82.924
2010,7,25,1,40,,,,,27.173,82.924
2010,7,25,2,0,,,,,27.173,82.924
2010,7,25,2,20,,,,,27.173,82.924
2010,7,25,2,40,,,,,27.173,82.924
2010,7,25,3,0,,,,,27.173,82.924
2010,7,25,3,20,,,,,27.173,82.924
2010,7,25,3,40,,,,,27.173,82.924
2010,7,25,4,0,,,,,27.173,82.924
2010,7,25,4,20,,,,,27.173,82.924
2010,7,25,4,40,,,,,27.173,82.924
2010,7,25,5,0,,,,,27.173,82.924
2010,7,25,5,20,,,,,27.173,82.924
2010,7,25,5,40,,,,,27.173,82.924
2010,7,25,6,0,,,,,27.173,82.924
2010,7,25,6,20,,,,,27.173,82.924
2010,7,25,6,40,,,,,27.173,82.924
2010,7,25,7,0,,,,,27.173,82.924
2010,7,25,7,20,,,,,27.173,82.924
2010,7,25,7,40,,,,,27.173,82.924
2010,7,25,8,0,,,,,27.173,82.924
2010,7,25,8,20,,,,,27.173,82.924
2010,7,25,8,40,,,,,27.173,82.924
2010,7,25,9,0,,,,,27.173,82.924
2010,7,25,9,20,,,,,27.173,82.924
2010,7,25,9,40,,,,,27.173,82.924
2010,7,25,10,0,,,,,27.173,82.924
2010,7,25,10,20,,,,,27.173,82.924
2010,7,25,10,40,,,,,27.173,82.924
2010,7,25,11,0,,,,,27.173,82.924
2010,7,25,11,20,,,,,27.173,82.924
2010,7,25,11,40,,,,,27.173,82.924
2010,7,25,12,0,,,,,27.173,82.924
2010,7,25,12,20,,,,,27.173,82.924
2010,7,25,12,40,,,,,27.173,82.924
2010,7,25,13,0,,,,,27.173,82.924
2010,7,25,13,20,,,,,27.173,82.924
2010,7,25,13,40,,,,,27.173,82.924
2010,7,25,14,0,,,,,27.173,82.924
2010,7,25,14,20,,,,,27.173,82.924
2010,7,25,14,40,,,,,27.173,82.924
2010,7,25,15,0,,,,,27.173,82.924
2010,7,25,15,20,,,,,27.173,82.924
2010,7,25,15,40,,,,,27.173,82.924
2010,7,25,16,0,,,,,27.173,82.924
2010,7,25,16,20,,,,,27.173,82.924
2010,7,25,16,40,,,,,27.173,82.924
2010,7,25,17,0,,,,,27.173,82.924
2010,7,25,17,20,,,,,27.173,82.924
2010,7,25,17,40,,,,,27.173,82.924
2010,7,25,18,0,,,,,27.173,82.924
2010,7,25,18,20,,,,,27.173,82.924
2010,7,25,18,40,,,,,27.173,82.924
2010,7,25,19,0,,,,,27.173,82.924
2010,7,25,19,20,,,,,27.173,82.924
2010,7,25,19,40,,,,,27.173,82.924
2010,7,25,20,0,,,,,27.173,82.924
2010,7,25,20,20,,,,,27.173,82.924
2010,7,25,20,40,,,,,27.173,82.924
2010,7,25,21,0,,,,,27.173,82.924
2010,7,25,21,20,,,,,27.173,82.924
2010,7,25,21,40,,,,,27.173,82.924
2010,7,25,22,0,,,,,27.173,82.924
2010,7,25,22,20,,,,,27.173,82.924
2010,7,25,22,40,,,,,27.173,82.924
2010,7,25,23,0,,,,,27.173,82.924
2010,7,25,23,20,,,,,27.173,82.924
2010,7,25,23,40,,,,,27.173,82.924
2010,7,26,0,0,,,,,27.173,82.924
2010,7,26,0,20,,,,,27.173,82.924
2010,7,26,0,40,,,,,27.173,82.924
2010,7,26,1,0,,,,,27.173,82.924
2010,7,26,1,20,,,,,27.173,82.924
2010,7,26,1,40,,,,,27.173,82.924
2010,7,26,2,0,,,,,27.173,82.924
2010,7,26,2,20,,,,,27.173,82.924
2010,7,26,2,40,,,,,27.173,82.924
2010,7,26,3,0,,,,,27.173,82.924
2010,7,26,3,20,,,,,27.173,82.924
2010,7,26,3,40,,,,,27.173,82.924
2010,7,26,4,0,,,,,27.173,82.924
2010,7,26,4,20,,,,,27.173,82.924
2010,7,26,4,40,,,,,27.173,82.924
2010,7,26,5,0,,,,,27.173,82.924
2010,7,26,5,20,,,,,27.173,82.924
2010,7,26,5,40,,,,,27.173,82.924
2010,7,26,6,0,,,,,27.173,82.924
2010,7,26,6,20,,,,,27.173,82.924
2010,7,26,6,40,,,,,27.173,82.924
2010,7,26,7,0,,,,,27.173,82.924
2010,7,26,7,20,,,,,27.173,82.924
2010,7,26,7,40,,,,,27.173,82.924
2010,7,26,8,0,,,,,27.173,82.924
2010,7,26,8,20,,,,,27.173,82.924
2010,7,26,8,40,,,,,27.173,82.924
2010,7,26,9,0,,,,,27.173,82.924
2010,7,26,9,20,,,,,27.173,82.924
2010,7,26,9,40,,,,,27.173,82.924
2010,7,26,10,0,,,,,27.173,82.924
2010,7,26,10,20,,,,,27.173,82.924
2010,7,26,10,40,,,,,27.173,82.924
2010,7,26,11,0,,,,,27.173,82.924
2010,7,26,11,20,,,,,27.173,82.924
2010,7,26,11,40,,,,,27.173,82.924
2010,7,26,12,0,,,,,27.173,82.924
2010,7,26,12,20,,,,,27.173,82.924
2010,7,26,12,40,,,,,27.173,82.924
2010,7,26,13,0,,,,,27.173,82.924
2010,7,26,13,20,,,,,27.173,82.924
2010,7,26,13,40,,,,,27.173,82.924
2010,7,26,14,0,,,,,27.173,82.924
2010,7,26,14,20,,,,,27.173,82.924
2010,7,26,14,40,,,,,27.173,82.924
2010,7,26,15,0,,,,,27.173,82.924
2010,7,26,15,20,,,,,27.173,82.924
2010,7,26,15,40,,,,,27.173,82.924
2010,7,26,16,0,,,,,27.173,82.924
2010,7,26,16,20,,,,,27.173,82.924
2010,7,26,16,40,,,,,27.173,82.924
2010,7,26,17,0,,,,,27.173,82.924
2010,7,26,17,20,,,,,27.173,82.924
2010,7,26,17,40,,,,,27.173,82.924
2010,7,26,18,0,,,,,27.173,82.924
2010,7,26,18,20,,,,,27.173,82.924
2010,7,26,18,40,,,,,27.173,82.924
2010,7,26,19,0,,,,,27.173,82.924
2010,7,26,19,20,,,,,27.173,82.924
2010,7,26,19,40,,,,,27.173,82.924
2010,7,26,20,0,,,,,27.173,82.924
2010,7,26,20,20,,,,,27.173,82.924
2010,7,26,20,40,,,,,27.173,82.924
2010,7,26,21,0,,,,,27.173,82.924
2010,7,26,21,20,,,,,27.173,82.924
2010,7,26,21,40,,,,,27.173,82.924
2010,7,26,22,0,,,,,27.173,82.924
2010,7,26,22,20,,,,,27.173,82.924
2010,7,26,22,40,,,,,27.173,82.924
2010,7,26,23,0,,,,,27.173,82.924
2010,7,26,23,20,,,,,27.173,82.924
2010,7,26,23,40,,,,,27.173,82.924
2010,7,27,0,0,,,,,27.173,82.924
2010,7,27,0,20,,,,,27.173,82.924
2010,7,27,0,40,,,,,27.173,82.924
2010,7,27,1,0,,,,,27.173,82.924
2010,7,27,1,20,,,,,27.173,82.924
2010,7,27,1,40,,,,,27.173,82.924
2010,7,27,2,0,,,,,27.173,82.924
2010,7,27,2,20,,,,,27.173,82.924
2010,7,27,2,40,,,,,27.173,82.924
2010,7,27,3,0,,,,,27.173,82.924
2010,7,27,3,20,,,,,27.173,82.924
2010,7,27,3,40,,,,,27.173,82.924
2010,7,27,4,0,,,,,27.173,82.924
2010,7,27,4,20,,,,,27.173,82.924
2010,7,27,4,40,,,,,27.173,82.924
2010,7,27,5,0,,,,,27.173,82.924
2010,7,27,5,20,,,,,27.173,82.924
2010,7,27,5,40,,,,,27.173,82.924
2010,7,27,6,0,,,,,27.173,82.924
2010,7,27,6,20,,,,,27.173,82.924
2010,7,27,6,40,,,,,27.173,82.924
2010,7,27,7,0,,,,,27.173,82.924
2010,7,27,7,20,,,,,27.173,82.924
2010,7,27,7,40,,,,,27.173,82.924
2010,7,27,8,0,,,,,27.173,82.924
2010,7,27,8,20,,,,,27.173,82.924
2010,7,27,8,40,,,,,27.173,82.924
2010,7,27,9,0,,,,,27.173,82.924
2010,7,27,9,20,,,,,27.173,82.924
2010,7,27,9,40,,,,,27.173,82.924
2010,7,27,10,0,,,,,27.173,82.924
2010,7,27,10,20,,,,,27.173,82.924
2010,7,27,10,40,,,,,27.173,82.924
2010,7,27,11,0,,,,,27.173,82.924
2010,7,27,11,20,,,,,27.173,82.924
2010,7,27,11,40,,,,,27.173,82.924
2010,7,27,12,0,,,,,27.173,82.924
2010,7,27,12,20,,,,,27.173,82.924
2010,7,27,12,40,,,,,27.173,82.924
2010,7,27,13,0,,,,,27.173,82.924
2010,7,27,13,20,,,,,27.173,82.924
2010,7,27,13,40,,,,,27.173,82.924
2010,7,27,14,0,,,,,27.173,82.924
2010,7,27,14,20,,,,,27.173,82.924
2010,7,27,14,40,,,,,27.173,82.924
2010,7,27,15,0,,,,,27.173,82.924
2010,7,27,15,20,,,,,27.173,82.924
2010,7,27,15,40,,,,,27.173,82.924
2010,7,27,16,0,,,,,27.173,82.924
2010,7,27,16,20,,,,,27.173,82.924
2010,7,27,16,40,,,,,27.173,82.924
2010,7,27,17,0,,,,,27.173,82.924
2010,7,27,17,20,,,,,27.173,82.924
2010,7,27,17,40,,,,,27.173,82.924
2010,7,27,18,0,,,,,27.173,82.924
2010,7,27,18,20,,,,,27.173,82.924
2010,7,27,18,40,,,,,27.173,82.924
2010,7,27,19,0,,,,,27.173,82.924
2010,7,27,19,20,,,,,27.173,82.924
2010,7,27,19,40,,,,,27.173,82.924
2010,7,27,20,0,,,,,27.173,82.924
2010,7,27,20,20,,,,,27.173,82.924
2010,7,27,20,40,,,,,27.173,82.924
2010,7,27,21,0,,,,,27.173,82.924
2010,7,27,21,20,,,,,27.173,82.924
2010,7,27,21,40,,,,,27.173,82.924
2010,7,27,22,0,,,,,27.173,82.924
2010,7,27,22,20,,,,,27.173,82.924
2010,7,27,22,40,,,,,27.173,82.924
2010,7,27,23,0,,,,,27.173,82.924
2010,7,27,23,20,,,,,27.173,82.924
2010,7,27,23,40,,,,,27.173,82.924
2010,7,28,0,0,,,,,27.173,82.924
2010,7,28,0,20,,,,,27.173,82.924
2010,7,28,0,40,,,,,27.173,82.924
2010,7,28,1,0,,,,,27.173,82.924
2010,7,28,1,20,,,,,27.173,82.924
2010,7,28,1,40,,,,,27.173,82.924
2010,7,28,2,0,,,,,27.173,82.924
2010,7,28,2,20,,,,,27.173,82.924
2010,7,28,2,40,,,,,27.173,82.924
2010,7,28,3,0,,,,,27.173,82.924
2010,7,28,3,20,,,,,27.173,82.924
2010,7,28,3,40,,,,,27.173,82.924
2010,7,28,4,0,,,,,27.173,82.924
2010,7,28,4,20,,,,,27.173,82.924
2010,7,28,4,40,,,,,27.173,82.924
2010,7,28,5,0,,,,,27.173,82.924
2010,7,28,5,20,,,,,27.173,82.924
2010,7,28,5,40,,,,,27.173,82.924
2010,7,28,6,0,,,,,27.173,82.924
2010,7,28,6,20,,,,,27.173,82.924
2010,7,28,6,40,,,,,27.173,82.924
2010,7,28,7,0,,,,,27.173,82.924
2010,7,28,7,20,,,,,27.173,82.924
2010,7,28,7,40,,,,,27.173,82.924
2010,7,28,8,0,,,,,27.173,82.924
2010,7,28,8,20,,,,,27.173,82.924
2010,7,28,8,40,,,,,27.173,82.924
2010,7,28,9,0,,,,,27.173,82.924
2010,7,28,9,20,,,,,27.173,82.924
2010,7,28,9,40,,,,,27.173,82.924
2010,7,28,10,0,,,,,27.173,82.924
2010,7,28,10,20,,,,,27.173,82.924
2010,7,28,10,40,,,,,27.173,82.924
2010,7,28,11,0,,,,,27.173,82.924
2010,7,28,11,20,,,,,27.173,82.924
2010,7,28,11,40,,,,,27.173,82.924
2010,7,28,12,0,,,,,27.173,82.924
2010,7,28,12,20,,,,,27.173,82.924
2010,7,28,12,40,,,,,27.173,82.924
2010,7,28,13,0,,,,,27.173,82.924
2010,7,28,13,20,,,,,27.173,82.924
2010,7,28,13,40,,,,,27.173,82.924
2010,7,28,14,0,,,,,27.173,82.924
2010,7,28,14,20,,,,,27.173,82.924
2010,7,28,14,40,,,,,27.173,82.924
2010,7,28,15,0,,,,,27.173,82.924
2010,7,28,15,20,,,,,27.173,82.924
2010,7,28,15,40,,,,,27.173,82.924
2010,7,28,16,0,,,,,27.173,82.924
2010,7,28,16,20,,,,,27.173,82.924
2010,7,28,16,40,,,,,27.173,82.924
2010,7,28,17,0,,,,,27.173,82.924
2010,7,28,17,20,,,,,27.173,82.924
2010,7,28,17,40,,,,,27.173,82.924
2010,7,28,18,0,,,,,27.173,82.924
2010,7,28,18,20,,,,,27.173,82.924
2010,7,28,18,40,,,,,27.173,82.924
2010,7,28,19,0,,,,,27.173,82.924
2010,7,28,19,20,,,,,27.173,82.924
2010,7,28,19,40,,,,,27.173,82.924
2010,7,28,20,0,,,,,27.173,82.924
2010,7,28,20,20,,,,,27.173,82.924
2010,7,28,20,40,,,,,27.173,82.924
2010,7,28,21,0,,,,,27.173,82.924
2010,7,28,21,20,,,,,27.173,82.924
2010,7,28,21,40,,,,,27.173,82.924
2010,7,28,22,0,,,,,27.173,82.924
2010,7,28,22,20,,,,,27.173,82.924
2010,7,28,22,40,,,,,27.173,82.924
2010,7,28,23,0,,,,,27.173,82.924
2010,7,28,23,20,,,,,27.173,82.924
2010,7,28,23,40,,,,,27.173,82.924
2010,7,29,0,0,,,,,27.173,82.924
2010,7,29,0,20,,,,,27.173,82.924
2010,7,29,0,40,,,,,27.173,82.924
2010,7,29,1,0,,,,,27.173,82.924
2010,7,29,1,20,,,,,27.173,82.924
2010,7,29,1,40,,,,,27.173,82.924
2010,7,29,2,0,,,,,27.173,82.924
2010,7,29,2,20,,,,,27.173,82.924
2010,7,29,2,40,,,,,27.173,82.924
2010,7,29,3,0,,,,,27.173,82.924
2010,7,29,3,20,,,,,27.173,82.924
2010,7,29,3,40,,,,,27.173,82.924
2010,7,29,4,0,,,,,27.173,82.924
2010,7,29,4,20,,,,,27.173,82.924
2010,7,29,4,40,,,,,27.173,82.924
2010,7,29,5,0,,,,,27.173,82.924
2010,7,29,5,20,,,,,27.173,82.924
2010,7,29,5,40,,,,,27.173,82.924
2010,7,29,6,0,,,,,27.173,82.924
2010,7,29,6,20,,,,,27.173,82.924
2010,7,29,6,40,,,,,27.173,82.924
2010,7,29,7,0,,,,,27.173,82.924
2010,7,29,7,20,,,,,27.173,82.924
2010,7,29,7,40,,,,,27.173,82.924
2010,7,29,8,0,,,,,27.173,82.924
2010,7,29,8,20,,,,,27.173,82.924
2010,7,29,8,40,,,,,27.173,82.924
2010,7,29,9,0,,,,,27.173,82.924
2010,7,29,9,20,,,,,27.173,82.924
2010,7,29,9,40,,,,,27.173,82.924
2010,7,29,10,0,,,,,27.173,82.924
2010,7,29,10,20,,,,,27.173,82.924
2010,7,29,10,40,,,,,27.173,82.924
2010,7,29,11,0,,,,,27.173,82.924
2010,7,29,11,20,,,,,27.173,82.924
2010,7,29,11,40,,,,,27.173,82.924
2010,7,29,12,0,,,,,27.173,82.924
2010,7,29,12,20,,,,,27.173,82.924
2010,7,29,12,40,,,,,27.173,82.924
2010,7,29,13,0,,,,,27.173,82.924
2010,7,29,13,20,,,,,27.173,82.924
2010,7,29,13,40,,,,,27.173,82.924
2010,7,29,14,0,,,,,27.173,82.924
2010,7,29,14,20,,,,,27.173,82.924
2010,7,29,14,40,,,,,27.173,82.924
2010,7,29,15,0,,,,,27.173,82.924
2010,7,29,15,20,,,,,27.173,82.924
2010,7,29,15,40,,,,,27.173,82.924
2010,7,29,16,0,,,,,27.173,82.924
2010,7,29,16,20,,,,,27.173,82.924
2010,7,29,16,40,,,,,27.173,82.924
2010,7,29,17,0,,,,,27.173,82.924
2010,7,29,17,20,,,,,27.173,82.924
2010,7,29,17,40,,,,,27.173,82.924
2010,7,29,18,0,,,,,27.173,82.924
2010,7,29,18,20,,,,,27.173,82.924
2010,7,29,18,40,,,,,27.173,82.924
2010,7,29,19,0,,,,,27.173,82.924
2010,7,29,19,20,,,,,27.173,82.924
2010,7,29,19,40,,,,,27.173,82.924
2010,7,29,20,0,,,,,27.173,82.924
2010,7,29,20,20,,,,,27.173,82.924
2010,7,29,20,40,,,,,27.173,82.924
2010,7,29,22,0,,,,,27.173,82.924
2010,9,16,17,20,,,,,27.173,82.924
2010,9,16,17,40,,,,,27.173,82.924
2010,9,16,18,0,,,,,27.173,82.924
2010,9,16,18,20,,,,,27.173,82.924
2010,9,16,18,40,,,,,27.173,82.924
2010,9,16,19,0,,,,,27.173,82.924
2010,9,16,19,20,,,,,27.173,82.924
2010,9,16,19,40,,,,,27.173,82.924
2010,9,16,20,0,,,,,27.173,82.924
2010,9,16,20,20,,,,,27.173,82.924
2010,9,16,20,40,,,,,27.173,82.924
2010,9,16,21,0,,,,,27.173,82.924
2010,9,16,21,20,,,,,27.173,82.924
2010,9,16,21,40,,,,,27.173,82.924
2010,9,16,22,0,,,,,27.173,82.924
2010,9,16,22,20,,,,,27.173,82.924
2010,9,16,22,40,,,,,27.173,82.924
2010,9,16,23,0,,,,,27.173,82.924
2010,9,16,23,20,,,,,27.173,82.924
2010,9,16,23,40,,,,,27.173,82.924
2010,9,17,0,0,,,,,27.173,82.924
2010,9,17,0,20,,,,,27.173,82.924
2010,9,17,0,40,,,,,27.173,82.924
2010,9,17,1,0,,,,,27.173,82.924
2010,9,17,1,20,,,,,27.173,82.924
2010,9,17,1,40,,,,,27.173,82.924
2010,9,17,2,0,,,,,27.173,82.924
2010,9,17,2,20,,,,,27.173,82.924
2010,9,17,2,40,,,,,27.173,82.924
2010,9,17,3,0,,,,,27.173,82.924
2010,9,17,3,20,,,,,27.173,82.924
2010,9,17,3,40,,,,,27.173,82.924
2010,9,17,4,0,,,,,27.173,82.924
2010,9,17,4,20,,,,,27.173,82.924
2010,9,17,4,40,,,,,27.173,82.924
2010,9,17,5,0,,,,,27.173,82.924
2010,9,17,5,20,,,,,27.173,82.924
2010,9,17,5,40,,,,,27.173,82.924
2010,9,17,6,0,,,,,27.173,82.924
2010,9,17,6,20,,,,,27.173,82.924
2010,9,17,6,40,,,,,27.173,82.924
2010,9,17,7,0,,,,,27.173,82.924
2010,9,17,7,20,,,,,27.173,82.924
2010,9,17,7,40,,,,,27.173,82.924
2010,9,17,8,0,,,,,27.173,82.924
2010,9,17,8,20,,,,,27.173,82.924
2010,9,17,8,40,,,,,27.173,82.924
2010,9,17,9,0,,,,,27.173,82.924
2010,9,17,9,20,,,,,27.173,82.924
2010,9,17,9,40,,,,,27.173,82.924
2010,9,17,10,0,,,,,27.173,82.924
2010,9,17,10,20,,,,,27.173,82.924
2010,9,17,10,40,,,,,27.173,82.924
2010,9,17,11,0,,,,,27.173,82.924
2010,9,17,11,20,,,,,27.173,82.924
2010,9,17,11,40,,,,,27.173,82.924
2010,9,17,12,0,,,,,27.173,82.924
2010,9,17,12,20,,,,,27.173,82.924
2010,9,17,12,40,,,,,27.173,82.924
2010,9,17,13,0,,,,,27.173,82.924
2010,9,17,13,20,,,,,27.173,82.924
2010,9,17,13,40,,,,,27.173,82.924
2010,9,17,14,0,,,,,27.173,82.924
2010,9,17,14,20,,,,,27.173,82.924
2010,9,17,14,40,,,,,27.173,82.924
2010,9,17,15,0,,,,,27.173,82.924
2010,9,17,15,20,,,,,27.173,82.924
2010,9,17,15,40,,,,,27.173,82.924
2010,9,17,16,0,,,,,27.173,82.924
2010,9,17,16,20,,,,,27.173,82.924
2010,9,17,16,40,,,,,27.173,82.924
2010,9,17,17,0,,,,,27.173,82.924
2010,9,17,17,20,,,,,27.173,82.924
2010,9,17,17,40,,,,,27.173,82.924
2010,9,17,18,0,,,,,27.173,82.924
2010,9,17,18,20,,,,,27.173,82.924
2010,9,17,18,40,,,,,27.173,82.924
2010,9,17,19,0,,,,,27.173,82.924
2010,9,17,19,20,,,,,27.173,82.924
2010,9,17,19,40,,,,,27.173,82.924
2010,9,17,20,0,,,,,27.173,82.924
2010,9,17,20,20,,,,,27.173,82.924
2010,9,17,20,40,,,,,27.173,82.924
2010,9,17,21,0,,,,,27.173,82.924
2010,9,17,21,20,,,,,27.173,82.924
2010,9,17,21,40,,,,,27.173,82.924
2010,9,17,22,0,,,,,27.173,82.924
2010,9,17,22,20,,,,,27.173,82.924
2010,9,17,22,40,,,,,27.173,82.924
2010,9,17,23,0,,,,,27.173,82.924
2010,9,17,23,20,,,,,27.173,82.924
2010,9,17,23,40,,,,,27.173,82.924
2010,9,18,0,0,,,,,27.173,82.924
2010,9,18,0,20,,,,,27.173,82.924
2010,9,18,0,40,,,,,27.173,82.924
2010,9,18,1,0,,,,,27.173,82.924
2010,9,18,1,20,,,,,27.173,82.924
2010,9,18,1,40,,,,,27.173,82.924
2010,9,18,2,0,,,,,27.173,82.924
2010,9,18,2,20,,,,,27.173,82.924
2010,9,18,2,40,,,,,27.173,82.924
2010,9,18,3,0,,,,,27.173,82.924
2010,9,18,3,20,,,,,27.173,82.924
2010,9,18,3,40,,,,,27.173,82.924
2010,9,18,4,0,,,,,27.173,82.924
2010,9,18,4,20,,,,,27.173,82.924
2010,9,18,4,40,,,,,27.173,82.924
2010,9,18,5,0,,,,,27.173,82.924
2010,9,18,5,20,,,,,27.173,82.924
2010,9,18,5,40,,,,,27.173,82.924
2010,9,18,6,0,,,,,27.173,82.924
2010,9,18,6,20,,,,,27.173,82.924
2010,9,18,6,40,,,,,27.173,82.924
2010,9,18,7,0,,,,,27.173,82.924
2010,9,18,7,20,,,,,27.173,82.924
2010,9,18,7,40,,,,,27.173,82.924
2010,9,18,8,0,,,,,27.173,82.924
2010,9,18,8,20,,,,,27.173,82.924
2010,9,18,8,40,,,,,27.173,82.924
2010,9,18,9,0,,,,,27.173,82.924
2010,9,18,9,20,,,,,27.173,82.924
2010,9,18,9,40,,,,,27.173,82.924
2010,9,18,10,0,,,,,27.173,82.924
2010,9,18,10,20,,,,,27.173,82.924
2010,9,18,10,40,,,,,27.173,82.924
2010,9,18,11,0,,,,,27.173,82.924
2010,9,18,11,20,,,,,27.173,82.924
2010,9,18,11,40,,,,,27.173,82.924
2010,9,18,12,0,,,,,27.173,82.924
2010,9,18,12,20,,,,,27.173,82.924
2010,9,18,12,40,,,,,27.173,82.924
2010,9,18,13,0,,,,,27.173,82.924
2010,9,18,13,20,,,,,27.173,82.924
2010,9,18,13,40,,,,,27.173,82.924
